src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.5,149.171.126.0,47360,31917,TCP,0.936194,0.042,3095.238095,1420238.095238,0.0,1.0,130,59650,458.846154,555.063081,0,Benign,normal,train,5,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,17337,80,TCP,0.857914,1.106,28.933092,10716.094033,75.25,252.509282,32,11852,370.375,457.924048,0,Benign,normal,train,5,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,28675,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,5,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,62799,18267,TCP,0.890663,0.016,4875.0,1393625.0,0.0,0.0,78,22298,285.871795,441.260014,0,Benign,normal,train,5,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,17643,21,TCP,0.583417,0.171,280.701754,17561.403509,5.0,13.488421,48,3003,62.5625,0.0,0,Benign,normal,train,5,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,24620,24499,TCP,0.860627,0.003,4666.666667,765333.333333,0.0,0.0,14,2296,164.0,246.348683,0,Benign,normal,train,5,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,31696,21,TCP,0.642466,0.002,6000.0,365000.0,0.0,0.0,12,730,60.833333,0.0,0,Benign,normal,train,5,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,20934,63906,TCP,0.045338,0.049,448.979592,190857.142857,4.909091,14.456546,22,9352,425.090909,536.660935,0,Benign,normal,train,5,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,46382,80,TCP,0.865509,1.004,29.880478,11701.195219,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,5,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,32882,1565,TCP,0.856941,0.007,10000.0,2226857.142857,0.0,0.0,70,15588,222.685714,383.802564,0,Benign,normal,train,5,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,26024,37612,TCP,0.859526,0.005,2800.0,455600.0,0.0,1.0,14,2278,162.714286,246.348683,0,Benign,normal,train,5,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,13503,21,TCP,0.642466,0.002,6000.0,365000.0,0.0,0.0,12,730,60.833333,0.0,0,Benign,normal,train,5,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,49629,47668,TCP,0.913036,0.059,1661.016949,579627.118644,1.0,1.0,98,34198,348.959184,491.046386,0,Benign,normal,train,5,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,12734,41004,TCP,0.359485,0.004,9000.0,1708000.0,0.0,0.0,36,6832,189.777778,269.129421,0,Benign,normal,train,5,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,61814,5190,TCP,0.691913,0.005,9200.0,1246400.0,0.0,0.0,46,6232,135.478261,256.126999,0,Benign,normal,train,5,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,5721,5190,TCP,0.691913,0.148,310.810811,42108.108108,6.0,12.0,46,6232,135.478261,256.126999,0,Benign,normal,train,5,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,58848,21,TCP,0.583278,0.008,6000.0,375250.0,0.0,0.0,48,3002,62.541667,0.0,0,Benign,normal,train,5,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,54388,60662,TCP,0.914134,0.016,5875.0,2077375.0,0.0,0.0,94,33238,353.595745,495.831965,0,Benign,normal,train,5,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,7289,4828,UDP,0.361905,0.341,23.460411,2463.343109,86.5,123.875946,8,840,105.0,55.425626,0,Benign,normal,train,5,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,47237,21,TCP,0.583417,0.008,6000.0,375375.0,0.0,0.0,48,3003,62.5625,0.0,0,Benign,normal,train,5,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,30297,28982,TCP,0.371221,0.006,6000.0,1102666.666667,0.0,0.0,36,6616,183.777778,163.710072,0,Benign,normal,train,5,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,27528,21,TCP,0.60057,0.094,297.87234,18670.212766,5.464286,7.568648,28,1755,62.678571,0.0,0,Benign,normal,train,5,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,9701,21,TCP,0.584461,3.367,28.215028,1777.546778,68.578947,180.363906,95,5985,63.0,0.0,0,Benign,normal,train,5,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,6984,143,TCP,0.674963,0.034,7294.117647,706705.882353,0.0,0.0,248,24028,96.887097,145.679913,0,Benign,normal,train,5,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,64758,21,TCP,0.600114,0.764,36.649215,2294.502618,36.821429,67.709228,28,1753,62.607143,0.0,0,Benign,normal,train,5,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,54290,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,5,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,38263,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,5,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,53569,111,UDP,0.36036,0.004,2000.0,222000.0,1.0,1.0,8,888,111.0,64.0,0,Benign,normal,train,5,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,1477,111,UDP,0.354545,0.123,65.04065,7154.471545,29.0,42.784343,8,880,110.0,64.0,0,Benign,normal,train,5,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,16797,38587,TCP,0.954152,0.222,90.09009,41657.657658,26.2,56.520439,20,9248,462.4,552.200371,0,Benign,normal,train,5,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,4475,3162,TCP,0.424476,0.367,158.038147,19771.117166,12.517241,16.532352,58,7256,125.103448,141.688946,0,Benign,normal,train,5,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,38803,21,TCP,0.577641,2.966,25.623736,1643.627782,70.973684,134.168587,76,4875,64.144737,0.0,0,Benign,normal,train,5,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,13693,5190,TCP,0.540338,0.004,9000.0,799500.0,0.0,0.0,36,3198,88.833333,77.328225,0,Benign,normal,train,5,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,38858,42612,TCP,0.943625,0.054,3592.592593,1802074.074074,0.0,0.0,194,97312,501.608247,568.485202,0,Benign,normal,train,5,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,52731,22,TCP,0.599398,0.007,8285.714286,1329428.571429,0.0,0.0,58,9306,160.448276,220.689655,0,Benign,normal,train,5,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,61611,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,5,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,24281,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,5,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,51406,25,TCP,0.083231,0.022,4272.727273,1845909.090909,0.0,0.0,94,40610,432.021277,522.155787,0,Benign,normal,train,5,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,13251,111,UDP,0.348624,0.086,93.023256,10139.534884,23.0,32.0,8,872,109.0,64.0,0,Benign,normal,train,5,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,39845,9215,TCP,0.895717,0.014,5857.142857,1741142.857143,0.0,0.0,82,24376,297.268293,458.595034,0,Benign,normal,train,5,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,38378,21,TCP,0.60057,2.719,10.297904,645.457889,150.571429,419.715161,28,1755,62.678571,0.0,0,Benign,normal,train,5,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,34420,21,TCP,0.580079,1.272,53.459119,3401.72956,32.970588,82.305023,68,4327,63.632353,0.0,0,Benign,normal,train,5,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,36373,34554,TCP,0.896675,0.041,2195.121951,652926.829268,0.0,1.0,90,26770,297.444444,458.808303,0,Benign,normal,train,5,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,10211,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,5,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,20422,45481,TCP,0.913041,0.017,5294.117647,1860235.294118,0.0,0.0,90,31624,351.377778,500.96635,0,Benign,normal,train,5,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,22079,21,TCP,0.588423,0.147,272.108844,17040.816327,5.0,14.483611,40,2505,62.625,0.0,0,Benign,normal,train,5,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,22178,21160,UDP,0.361905,0.17,47.058824,4941.176471,29.0,57.436922,8,840,105.0,55.425626,0,Benign,normal,train,5,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,1870,32564,TCP,0.931793,0.035,3828.571429,1644571.428571,0.0,0.0,134,57560,429.552239,533.822364,0,Benign,normal,train,5,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,6544,5190,TCP,0.540601,0.163,306.748466,27349.693252,6.0,12.0,50,4458,89.16,86.813824,0,Benign,normal,train,5,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,4522,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,5,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,12719,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,5,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,17822,36018,TCP,0.382324,0.4,145.0,20140.0,13.517241,21.005944,58,8056,138.896552,223.973998,0,Benign,normal,train,5,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,1714,25,TCP,0.083002,0.033,2848.484848,1234000.0,0.0,0.743768,94,40722,433.212766,522.155787,0,Benign,normal,train,5,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,63326,60309,TCP,0.938903,0.07,2257.142857,1063885.714286,0.0,1.0,158,74472,471.341772,552.849513,0,Benign,normal,train,5,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,39210,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,5,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,63148,19035,TCP,0.874678,0.009,8222.222222,2069333.333333,0.0,0.0,74,18624,251.675676,411.800373,0,Benign,normal,train,5,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,32445,21,TCP,0.642466,0.056,214.285714,13035.714286,6.833333,9.053851,12,730,60.833333,0.0,0,Benign,normal,train,5,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,30987,50373,TCP,0.935706,0.035,3942.857143,1783771.428571,0.0,0.0,138,62432,452.405797,546.423218,0,Benign,normal,train,5,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,47786,1706,TCP,0.91997,0.019,5578.947368,2092631.578947,0.0,0.0,106,39760,375.09434,506.637865,0,Benign,normal,train,5,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,1456,42264,TCP,0.916584,0.023,4086.956522,1487565.217391,0.0,0.0,94,34214,363.978723,510.195686,0,Benign,normal,train,5,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,20918,21,TCP,0.577468,0.021,3619.047619,232047.619048,0.0,1.0,76,4873,64.118421,0.0,0,Benign,normal,train,5,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,23575,53,UDP,0.554054,0.001,4000.0,296000.0,0.0,0.0,4,296,74.0,0.0,0,Benign,normal,train,5,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,59733,80,TCP,0.857914,1.347,23.756496,8798.812175,92.5,262.56761,32,11852,370.375,457.924048,0,Benign,normal,train,5,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,37124,6881,TCP,0.516332,0.017,2000.0,187294.117647,0.0,1.0,34,3184,93.647059,103.100717,0,Benign,normal,train,5,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,52643,23620,TCP,0.929539,0.041,2780.487805,1173463.414634,0.0,1.0,114,48112,422.035088,541.457172,0,Benign,normal,train,5,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,55337,54593,TCP,0.888472,0.013,6000.0,1681538.461538,0.0,0.0,78,21860,280.25641,441.260014,0,Benign,normal,train,5,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,21137,9071,TCP,0.888401,0.019,4105.263158,1149789.473684,0.0,0.0,78,21846,280.076923,441.260014,0,Benign,normal,train,5,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,50951,80,TCP,0.857914,1.177,27.187766,10069.668649,80.8125,251.939407,32,11852,370.375,457.924048,0,Benign,normal,train,5,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,46820,21,TCP,0.642466,0.034,352.941176,21470.588235,7.416667,12.010123,12,730,60.833333,0.0,0,Benign,normal,train,5,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,26431,111,UDP,0.354545,0.289,27.681661,3044.982699,91.0,128.0,8,880,110.0,64.0,0,Benign,normal,train,5,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,33227,21,TCP,0.580273,0.779,87.291399,5557.124519,18.970588,47.66688,68,4329,63.661765,0.0,0,Benign,normal,train,5,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,53749,21,TCP,0.583417,0.211,227.488152,14232.227488,19.479167,65.482978,48,3003,62.5625,0.0,0,Benign,normal,train,5,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,35747,25,TCP,0.083276,0.079,1189.873418,513772.151899,1.0,6.0,94,40588,431.787234,522.155787,0,Benign,normal,train,5,127,0,,,NF-UNSW-NB15-v3-Benign
