src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
10.40.182.1,224.0.0.5,0,0,89,0.0,120.01,0.108324,6.932756,0.0,0.0,13,832,64.0,0.0,0,Benign,normal,train,8,21,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,46763,21,TCP,0.579318,1.266,44.233807,2803.317536,37.857143,70.57517,56,3549,63.375,0.0,0,Benign,normal,train,8,22,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,3636,5190,TCP,0.68587,0.005,4800.0,659600.0,0.0,0.0,24,3298,137.416667,194.575321,0,Benign,normal,train,8,23,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,35563,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,24,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,55868,21,TCP,0.60057,0.593,47.217538,2959.527825,71.321429,155.420065,28,1755,62.678571,0.0,0,Benign,normal,train,8,25,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,17469,1366,TCP,0.89696,0.019,4315.789474,1298421.052632,0.0,0.0,82,24670,300.853659,458.595034,0,Benign,normal,train,8,26,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,20021,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,27,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,27946,21,TCP,0.60057,0.005,5600.0,351000.0,0.0,0.0,28,1755,62.678571,0.0,0,Benign,normal,train,8,28,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,33383,31586,TCP,0.916049,0.017,5529.411765,1999764.705882,0.0,0.0,94,33996,361.659574,510.195686,0,Benign,normal,train,8,29,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,11390,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,normal,train,8,30,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,43782,49989,TCP,0.899922,0.014,5857.142857,1825714.285714,0.0,0.0,82,25560,311.707317,477.53494,0,Benign,normal,train,8,31,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,2202,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,32,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,45250,42927,TCP,0.902133,0.035,2342.857143,742114.285714,0.0,1.0,82,25974,316.756098,477.53494,0,Benign,normal,train,8,33,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,45969,6932,TCP,0.416216,0.373,155.495979,19839.142091,12.517241,17.53149,58,7400,127.586207,141.688946,0,Benign,normal,train,8,34,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,19356,21,TCP,0.955446,0.154,25.974026,1311.688312,23.25,44.457142,4,202,50.5,0.0,0,Benign,normal,train,8,35,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,43808,12518,TCP,0.851163,0.047,297.87234,45744.680851,7.714286,17.235464,14,2150,153.571429,246.348683,0,Benign,normal,train,8,36,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,47381,143,TCP,0.657604,2.779,89.240734,8205.829435,21.508065,36.003471,248,22804,91.951613,132.878616,0,Benign,normal,train,8,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,4628,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,8,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,38974,21,TCP,0.579081,0.01,5600.0,354700.0,0.0,0.0,56,3547,63.339286,0.0,0,Benign,normal,train,8,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,52178,25,TCP,0.081639,0.125,768.0,331216.0,2.0,11.169154,96,41402,431.270833,517.394132,0,Benign,normal,train,8,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,50733,111,UDP,0.36036,0.004,2000.0,222000.0,1.0,1.0,8,888,111.0,64.0,0,Benign,normal,train,8,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,4811,21,TCP,0.955446,0.011,363.636364,18363.636364,4.5,6.324555,4,202,50.5,0.0,0,Benign,normal,train,8,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,6339,22,TCP,0.510546,0.033,7818.181818,795939.393939,0.0,0.0,258,26266,101.806202,115.787314,0,Benign,normal,train,8,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,55324,80,TCP,0.857914,1.076,29.739777,11014.869888,73.6875,252.083622,32,11852,370.375,457.924048,0,Benign,normal,train,8,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,44700,21,TCP,0.604434,0.016,1625.0,107125.0,1.0,2.586949,26,1714,65.923077,0.0,0,Benign,normal,train,8,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,28459,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,28009,55563,TCP,0.939477,0.121,1305.785124,635504.132231,1.0,2.0,158,76896,486.683544,552.849513,0,Benign,normal,train,8,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,49174,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,7444,22,TCP,0.56678,0.188,1170.212766,115414.893617,1.0,3.553487,220,21698,98.627273,121.460729,0,Benign,normal,train,8,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,5794,7395,TCP,0.034602,0.047,425.531915,196765.957447,7.2,16.451748,20,9248,462.4,552.200371,0,Benign,normal,train,8,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,26462,36087,TCP,0.936654,0.046,3173.913043,1484608.695652,0.0,0.0,146,68292,467.753425,552.191995,0,Benign,normal,train,8,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,38628,80,TCP,0.857914,1.182,27.072758,10027.072758,80.8125,260.101595,32,11852,370.375,457.924048,0,Benign,normal,train,8,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,16698,13560,TCP,0.91937,0.021,5047.619048,1879238.095238,0.0,0.0,106,39464,372.301887,501.451187,0,Benign,normal,train,8,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,49323,21,TCP,0.608943,0.09,222.222222,13666.666667,16.9,33.468493,20,1230,61.5,0.0,0,Benign,normal,train,8,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,24307,22,TCP,0.539654,1.013,199.4077,31342.54689,9.50495,18.006942,202,31750,157.178218,232.348481,0,Benign,normal,train,8,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,50575,6881,TCP,0.97724,18.909,66.582051,56648.580041,35.777601,464.198038,1259,1071168,850.808578,581.527161,0,Benign,normal,train,8,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,30595,21,TCP,0.609261,0.381,52.493438,3230.971129,17.45,50.21103,20,1231,61.55,0.0,0,Benign,normal,train,8,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,17457,21,TCP,0.5846,0.939,101.171459,6375.931842,18.526316,48.061768,95,5987,63.021053,0.0,0,Benign,normal,train,8,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,7623,21,TCP,0.5846,1.641,57.89153,3648.385131,33.526316,66.439817,95,5987,63.021053,0.0,0,Benign,normal,train,8,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,43880,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,normal,train,8,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,65300,59746,TCP,0.954152,0.291,68.728522,31780.068729,35.0,66.865537,20,9248,462.4,552.200371,0,Benign,normal,train,8,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,31849,21,TCP,0.577641,2.046,37.14565,2382.697947,48.486842,108.465492,76,4875,64.144737,0.0,0,Benign,normal,train,8,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.5,33308,46112,TCP,0.034602,0.223,89.686099,41470.852018,35.9,62.691227,20,9248,462.4,552.200371,0,Benign,normal,train,8,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,40423,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,59711,19993,TCP,0.923607,0.029,3931.034483,1530206.896552,0.0,0.0,114,44376,389.263158,515.619213,0,Benign,normal,train,8,65,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.18,175.45.176.1,47439,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,normal,train,8,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,24478,21,TCP,0.584461,0.885,107.344633,6762.711864,17.0,46.535781,95,5985,63.0,0.0,0,Benign,normal,train,8,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,13136,3952,TCP,0.852262,0.003,4666.666667,722000.0,0.0,0.0,14,2166,154.714286,246.348683,0,Benign,normal,train,8,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,4215,21,TCP,0.584461,0.024,3958.333333,249375.0,0.0,0.0,95,5985,63.0,0.0,0,Benign,normal,train,8,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,56138,25183,TCP,0.93745,0.03,4866.666667,2258466.666667,0.0,0.0,146,67754,464.068493,544.992445,0,Benign,normal,train,8,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,45834,22,TCP,0.594871,0.686,81.632653,13413.994169,25.571429,38.944492,56,9202,164.321429,223.708265,0,Benign,normal,train,8,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,62296,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,12251,6881,TCP,0.97699,13.706,96.162265,81757.77032,24.113809,334.145211,1318,1120572,850.206373,582.407593,0,Benign,normal,train,8,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,13550,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,8,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,16335,111,UDP,0.36036,0.004,2000.0,222000.0,1.0,1.0,8,888,111.0,64.0,0,Benign,normal,train,8,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,17738,6881,TCP,0.956263,0.055,1963.636364,1230509.090909,0.611111,1.112499,108,67678,626.648148,570.495063,0,Benign,normal,train,8,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,38902,23027,TCP,0.954152,0.224,89.285714,41285.714286,26.6,56.471586,20,9248,462.4,552.200371,0,Benign,normal,train,8,77,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.12,175.45.176.0,47439,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,normal,train,8,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,25069,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,29957,111,UDP,0.36036,0.231,34.632035,3844.155844,65.5,93.505347,8,888,111.0,64.0,0,Benign,normal,train,8,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,54055,30234,TCP,0.901721,0.054,1518.518519,482000.0,1.0,1.0,82,26028,317.414634,477.53494,0,Benign,normal,train,8,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,1861,21,TCP,0.5846,0.702,135.327635,8528.490028,13.0,46.535781,95,5987,63.021053,0.0,0,Benign,normal,train,8,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,45244,21,TCP,0.577641,0.023,3304.347826,211956.521739,0.0,0.71635,76,4875,64.144737,0.0,0,Benign,normal,train,8,83,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.18,175.45.176.1,1043,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,normal,train,8,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,13119,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,61087,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,22843,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,1328,21,TCP,0.580273,0.105,647.619048,41228.571429,2.0,11.0,68,4329,63.661765,0.0,0,Benign,normal,train,8,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,48502,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,8,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,27358,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,2770,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,62309,21,TCP,0.588423,0.575,69.565217,4356.521739,35.95,92.389786,40,2505,62.625,0.0,0,Benign,normal,train,8,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,24759,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,20562,21,TCP,0.575601,0.872,100.917431,6439.220183,17.0,48.786991,88,5615,63.806818,0.0,0,Benign,normal,train,8,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,56582,111,UDP,0.348624,0.468,17.094017,1863.247863,148.0,209.569797,8,872,109.0,64.0,0,Benign,normal,train,8,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,22656,143,TCP,0.662869,0.04,6200.0,579300.0,0.0,0.0,248,23172,93.435484,135.113203,0,Benign,normal,train,8,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,28221,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,8,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,54157,6881,TCP,0.977081,11.282,116.645985,99314.660521,19.823708,313.116396,1316,1120468,851.419453,582.248045,0,Benign,normal,train,8,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,61759,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,8,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,18829,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,17413,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,normal,train,8,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,5748,38854,TCP,0.901074,0.011,7454.545455,2336000.0,0.0,0.0,82,25696,313.365854,477.53494,0,Benign,normal,train,8,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,42107,21,TCP,0.583417,0.624,76.923077,4812.5,31.958333,66.953951,48,3003,62.5625,0.0,0,Benign,normal,train,8,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,38861,45814,TCP,0.908259,0.059,1525.423729,511016.949153,1.0,1.0,90,30150,335.0,468.923714,0,Benign,normal,train,8,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,41522,5190,TCP,0.533103,0.11,436.363636,42018.181818,4.0,11.0,48,4622,96.291667,92.221954,0,Benign,normal,train,8,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,54336,64816,TCP,0.925786,0.018,5888.888889,2382000.0,0.0,0.0,106,42876,404.490566,530.097655,0,Benign,normal,train,8,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,13455,41226,TCP,0.91691,0.067,1462.686567,531343.283582,1.0,1.0,98,35600,363.265306,504.900177,0,Benign,normal,train,8,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,8415,111,UDP,0.354545,0.004,2000.0,220000.0,1.0,1.0,8,880,110.0,64.0,0,Benign,normal,train,8,108,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.10,175.45.176.0,1043,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,normal,train,8,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,59833,1582,TCP,0.931488,0.032,3812.5,1641125.0,0.0,0.0,122,52516,430.459016,531.119259,0,Benign,normal,train,8,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,20223,111,UDP,0.354545,0.004,2000.0,220000.0,1.0,1.0,8,880,110.0,64.0,0,Benign,normal,train,8,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,64199,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,8,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,42236,111,UDP,0.36036,0.005,1600.0,177600.0,1.0,1.0,8,888,111.0,64.0,0,Benign,normal,train,8,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,58729,1604,TCP,0.872265,0.012,5833.333333,1454833.333333,0.0,0.0,70,17458,249.4,421.662163,0,Benign,normal,train,8,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.8,59959,25,TCP,0.083112,0.037,2540.540541,1099135.135135,0.0,1.0,94,40668,432.638298,522.155787,0,Benign,normal,train,8,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,20526,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,47477,53,UDP,0.554795,0.002,2000.0,146000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,8,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,47994,21,TCP,0.609261,0.629,31.796502,1957.074722,43.25,95.394117,20,1231,61.55,0.0,0,Benign,normal,train,8,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,7927,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,60896,22954,TCP,0.926709,0.105,1161.904762,469619.047619,1.0,2.0,122,49310,404.180328,521.452098,0,Benign,normal,train,8,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,50866,15554,TCP,0.045338,0.003,7333.333333,3117333.333333,0.0,0.0,22,9352,425.090909,536.660935,0,Benign,normal,train,8,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,59236,21,TCP,0.575601,0.844,104.265403,6652.843602,16.488636,48.789551,88,5615,63.806818,0.0,0,Benign,normal,train,8,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,20272,143,TCP,0.658547,1.816,136.563877,12569.38326,14.0,23.0,248,22826,92.040323,132.878616,0,Benign,normal,train,8,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,43555,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,8,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,12800,5190,TCP,0.540601,0.036,1388.888889,123833.333333,1.0,5.0,50,4458,89.16,86.813824,0,Benign,normal,train,8,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,8212,40675,TCP,0.034602,0.224,89.285714,41285.714286,35.9,59.04312,20,9248,462.4,552.200371,0,Benign,normal,train,8,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,25838,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,64412,143,TCP,0.664117,1.58,156.962025,14727.848101,12.0,24.0,248,23270,93.830645,135.113203,0,Benign,normal,train,8,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,20936,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,8,129,0,,,NF-UNSW-NB15-v3-Benign
