src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.1,149.171.126.1,24538,51837,TCP,0.914858,0.02,4900.0,1737100.0,0.0,0.0,98,34742,354.510204,502.78129,0,Benign,normal,train,7,24,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,8810,3044,UDP,0.372549,0.001,8000.0,816000.0,0.0,0.0,8,816,102.0,55.425626,0,Benign,normal,train,7,25,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,23967,80,TCP,0.98395,4.69,229.850746,235743.283582,10.844156,20.596707,1078,1105636,1025.636364,560.695612,0,Benign,normal,train,7,26,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,41460,143,TCP,0.656827,0.687,360.989811,33135.371179,5.0,11.0,248,22764,91.790323,132.878616,0,Benign,normal,train,7,27,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,33420,40486,TCP,0.85727,0.002,7000.0,1121000.0,0.0,0.0,14,2242,160.142857,246.348683,0,Benign,normal,train,7,28,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,10540,5190,TCP,0.691913,0.007,6571.428571,890285.714286,0.0,0.0,46,6232,135.478261,256.126999,0,Benign,normal,train,7,29,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,60364,22,TCP,0.541427,0.095,2105.263158,333115.789474,0.0,4.0,200,31646,158.23,233.314911,0,Benign,normal,train,7,30,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,19810,41630,UDP,0.365385,0.001,8000.0,832000.0,0.0,0.0,8,832,104.0,55.425626,0,Benign,normal,train,7,31,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,54756,111,UDP,0.354545,0.004,2000.0,220000.0,1.0,1.0,8,880,110.0,64.0,0,Benign,normal,train,7,32,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,35820,47277,TCP,0.929197,0.067,1970.149254,824238.80597,0.0,1.0,132,55224,418.363636,534.730752,0,Benign,normal,train,7,33,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,49237,22,TCP,0.510716,0.054,4629.62963,478703.703704,0.0,1.0,250,25850,103.4,117.488103,0,Benign,normal,train,7,34,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,9060,21,TCP,0.584322,0.44,215.909091,13597.727273,8.0,36.011694,95,5983,62.978947,0.0,0,Benign,normal,train,7,35,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,20312,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,36,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,24087,24160,TCP,0.857778,0.046,304.347826,48913.043478,7.714286,16.845638,14,2250,160.714286,246.348683,0,Benign,normal,train,7,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,30331,52114,TCP,0.895777,0.202,405.940594,120742.574257,4.0,7.0,82,24390,297.439024,458.595034,0,Benign,normal,train,7,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,22210,21,TCP,0.60057,0.052,538.461538,33750.0,2.0,6.554715,28,1755,62.678571,0.0,0,Benign,normal,train,7,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,24317,22339,TCP,0.915054,0.032,2937.5,1049937.5,0.0,1.0,94,33598,357.425532,495.831965,0,Benign,normal,train,7,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,2252,143,TCP,0.65656,1.446,171.507607,15738.589212,11.0,21.0,248,22758,91.766129,132.878616,0,Benign,normal,train,7,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,34249,40597,TCP,0.902448,0.012,6833.333333,2171500.0,0.0,0.0,82,26058,317.780488,477.53494,0,Benign,normal,train,7,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,24990,65405,TCP,0.891904,0.012,6500.0,1879500.0,0.0,0.0,78,22554,289.153846,462.430477,0,Benign,normal,train,7,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,56446,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,53925,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.529412,1.117647,34,3184,93.647059,103.100717,0,Benign,normal,train,7,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,54812,111,UDP,0.36036,0.304,26.315789,2921.052632,91.0,129.286504,8,888,111.0,64.0,0,Benign,normal,train,7,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,15116,21,TCP,0.609261,0.003,6666.666667,410333.333333,0.0,0.0,20,1231,61.55,0.0,0,Benign,normal,train,7,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,48445,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,7,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,48412,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,7,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,57987,26272,TCP,0.888472,0.011,7090.909091,1987272.727273,0.0,0.0,78,21860,280.25641,441.260014,0,Benign,normal,train,7,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,36275,22,TCP,0.54766,2.816,164.0625,19029.829545,11.506494,21.005951,462,53588,115.991342,160.521206,0,Benign,normal,train,7,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,42043,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.1,64786,80,TCP,0.857914,1.011,31.65183,11723.046489,69.125,253.063079,32,11852,370.375,457.924048,0,Benign,normal,train,7,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,28160,38385,TCP,0.954152,0.222,90.09009,41657.657658,26.2,55.529812,20,9248,462.4,552.200371,0,Benign,normal,train,7,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,11479,21,TCP,0.609261,0.017,1176.470588,72411.764706,0.45,1.611676,20,1231,61.55,0.0,0,Benign,normal,train,7,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,9141,19414,TCP,0.954152,0.025,800.0,369920.0,2.6,6.003332,20,9248,462.4,552.200371,0,Benign,normal,train,7,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,64651,18534,TCP,0.919308,0.032,3062.5,1151750.0,0.0,1.0,98,36856,376.081633,518.182154,0,Benign,normal,train,7,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,23344,59219,UDP,0.361905,0.001,8000.0,840000.0,0.0,0.0,8,840,105.0,55.425626,0,Benign,normal,train,7,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,16588,21,TCP,0.579318,0.012,4666.666667,295750.0,0.0,0.0,56,3549,63.375,0.0,0,Benign,normal,train,7,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,2121,21,TCP,0.588423,0.189,211.640212,13253.968254,9.475,15.491106,40,2505,62.625,0.0,0,Benign,normal,train,7,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,17557,111,UDP,0.354545,0.004,2000.0,220000.0,1.0,1.0,8,880,110.0,64.0,0,Benign,normal,train,7,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,49792,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,52521,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,40491,38645,TCP,0.924777,0.036,3166.666667,1251833.333333,0.0,0.0,114,45066,395.315789,515.619213,0,Benign,normal,train,7,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,20353,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,20018,21,TCP,0.608943,0.003,6666.666667,410000.0,0.0,0.0,20,1230,61.5,0.0,0,Benign,normal,train,7,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,15675,35066,TCP,0.916175,0.018,5444.444444,1960444.444444,0.0,0.0,98,35288,360.081633,501.301285,0,Benign,normal,train,7,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,35426,11923,TCP,0.868592,0.021,3333.333333,808095.238095,0.0,1.0,70,16970,242.428571,420.707282,0,Benign,normal,train,7,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,23245,80,TCP,0.857914,1.036,30.888031,11440.15444,70.6875,252.083622,32,11852,370.375,457.924048,0,Benign,normal,train,7,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,31047,21,TCP,0.575601,0.923,95.341278,6083.423619,20.488636,50.225626,88,5615,63.806818,0.0,0,Benign,normal,train,7,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,62741,61024,TCP,0.856296,0.009,7777.777778,1724222.222222,0.0,0.0,70,15518,221.685714,383.802564,0,Benign,normal,train,7,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,5371,22,TCP,0.57359,0.582,213.058419,24305.841924,9.0,21.521932,124,14146,114.080645,159.34601,0,Benign,normal,train,7,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,54202,52355,TCP,0.939415,0.087,1839.08046,882965.517241,0.0,1.0,160,76818,480.1125,551.114044,0,Benign,normal,train,7,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,20069,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,normal,train,7,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,32668,21,TCP,0.642466,0.002,6000.0,365000.0,0.0,0.0,12,730,60.833333,0.0,0,Benign,normal,train,7,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,59288,80,TCP,0.857914,1.057,30.274361,11212.866604,72.25,252.509282,32,11852,370.375,457.924048,0,Benign,normal,train,7,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,4132,33513,TCP,0.857398,0.046,304.347826,48782.608696,7.714286,16.845638,14,2244,160.285714,246.348683,0,Benign,normal,train,7,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,28882,58981,TCP,0.914858,0.029,3379.310345,1198000.0,0.0,0.714286,98,34742,354.510204,502.78129,0,Benign,normal,train,7,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,49729,5190,TCP,0.69697,0.008,6000.0,792000.0,0.0,0.0,48,6336,132.0,251.246113,0,Benign,normal,train,7,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,1537,21,TCP,0.609261,0.072,277.777778,17097.222222,14.9,29.017064,20,1231,61.55,0.0,0,Benign,normal,train,7,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,61072,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,27221,25,TCP,0.083247,0.021,4476.190476,1933428.571429,0.0,0.0,94,40602,431.93617,522.155787,0,Benign,normal,train,7,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,5945,43872,TCP,0.888564,0.01,7800.0,2187800.0,0.0,0.0,78,21878,280.487179,441.260014,0,Benign,normal,train,7,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,29038,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,33576,21,TCP,0.577641,0.073,1041.09589,66780.821918,1.0,4.540751,76,4875,64.144737,0.0,0,Benign,normal,train,7,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,32426,21,TCP,0.588423,0.135,296.296296,18555.555556,4.475,13.99462,40,2505,62.625,0.0,0,Benign,normal,train,7,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,25302,21,TCP,0.588423,0.144,277.777778,17395.833333,5.0,13.985707,40,2505,62.625,0.0,0,Benign,normal,train,7,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,32177,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,34098,6881,TCP,0.973284,0.129,2372.093023,1904062.015504,0.0,0.8044,306,245624,802.69281,586.682381,0,Benign,normal,train,7,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,11647,10485,TCP,0.399378,1.304,44.478528,5914.110429,46.068966,66.549142,58,7712,132.965517,141.688946,0,Benign,normal,train,7,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,55415,25,TCP,0.082367,0.546,157.509158,68219.78022,12.906977,39.165608,86,37248,433.116279,522.16596,0,Benign,normal,train,7,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,64518,80,TCP,0.857914,1.162,27.538726,10199.655766,79.8125,256.111967,32,11852,370.375,457.924048,0,Benign,normal,train,7,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,9689,34109,TCP,0.954152,0.357,56.022409,25904.761905,42.8,75.943137,20,9248,462.4,552.200371,0,Benign,normal,train,7,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,2181,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.0,1.0,34,3184,93.647059,103.100717,0,Benign,normal,train,7,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,12675,39000,TCP,0.935187,0.047,3106.382979,1391234.042553,0.0,1.0,146,65388,447.863014,539.834755,0,Benign,normal,train,7,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,24792,52561,TCP,0.859279,0.002,7000.0,1137000.0,0.0,0.0,14,2274,162.428571,246.348683,0,Benign,normal,train,7,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,5034,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,4870,21,TCP,0.588423,0.714,56.022409,3508.403361,29.425,55.364649,40,2505,62.625,0.0,0,Benign,normal,train,7,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,40846,25,TCP,0.078581,0.52,173.076923,77626.923077,11.311111,32.045331,90,40366,448.511111,529.239061,0,Benign,normal,train,7,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,44644,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,1564,21,TCP,0.583417,2.394,20.050125,1254.385965,97.354167,154.419206,48,3003,62.5625,0.0,0,Benign,normal,train,7,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,11377,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,35748,21,TCP,0.60057,0.506,55.335968,3468.379447,27.928571,61.474402,28,1755,62.678571,0.0,0,Benign,normal,train,7,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,35899,6119,TCP,0.93745,0.039,3743.589744,1737282.051282,0.0,0.0,146,67754,464.068493,544.992445,0,Benign,normal,train,7,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,34284,21,TCP,0.642466,0.162,74.074074,4506.17284,17.0,25.508169,12,730,60.833333,0.0,0,Benign,normal,train,7,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.2,37115,21,TCP,0.583417,0.673,71.322437,4462.109955,32.958333,76.971304,48,3003,62.5625,0.0,0,Benign,normal,train,7,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,54214,50840,TCP,0.420765,0.37,156.756757,19783.783784,12.517241,17.007343,58,7320,126.206897,141.688946,0,Benign,normal,train,7,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,50363,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,36985,21,TCP,0.575752,0.852,103.286385,6592.723005,17.0,51.539372,88,5617,63.829545,0.0,0,Benign,normal,train,7,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,55419,5190,TCP,0.470559,0.005,8800.0,815200.0,0.0,0.0,44,4076,92.636364,93.995604,0,Benign,normal,train,7,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,5789,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,54156,5190,TCP,0.679904,0.006,4000.0,554000.0,0.0,0.0,24,3324,138.5,194.575321,0,Benign,normal,train,7,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,18625,35719,TCP,0.854148,0.046,304.347826,47695.652174,7.714286,16.845638,14,2194,156.714286,246.348683,0,Benign,normal,train,7,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,51981,5190,TCP,0.691913,0.408,112.745098,15274.509804,18.043478,44.535748,46,6232,135.478261,256.126999,0,Benign,normal,train,7,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,14779,21,TCP,0.600114,0.052,538.461538,33711.538462,2.0,6.554715,28,1753,62.607143,0.0,0,Benign,normal,train,7,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,39002,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,63707,37098,TCP,0.920045,0.017,5764.705882,2188000.0,0.0,0.0,98,37196,379.55102,518.182154,0,Benign,normal,train,7,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,25041,58898,TCP,0.939901,0.142,1112.676056,533154.929577,1.0,2.0,158,75708,479.164557,552.849513,0,Benign,normal,train,7,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,4602,30968,TCP,0.871499,0.017,4000.0,1020823.529412,0.0,1.0,68,17354,255.205882,426.768278,0,Benign,normal,train,7,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,18744,16563,TCP,0.891904,0.043,1813.953488,524511.627907,0.512821,1.11796,78,22554,289.153846,462.430477,0,Benign,normal,train,7,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,50968,25,TCP,0.080777,0.026,3538.461538,1559846.153846,0.0,0.751809,92,40556,440.826087,525.679594,0,Benign,normal,train,7,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,24115,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,7,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,42560,4728,TCP,0.917874,0.017,5764.705882,2118705.882353,0.0,0.0,98,36018,367.530612,504.900177,0,Benign,normal,train,7,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,24689,22,TCP,0.574688,0.016,7500.0,871125.0,0.0,0.0,120,13938,116.15,161.750425,0,Benign,normal,train,7,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,2271,21,TCP,0.575601,0.972,90.534979,5776.748971,20.488636,53.537263,88,5615,63.806818,0.0,0,Benign,normal,train,7,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,15087,6881,TCP,0.976227,11.044,60.666425,50848.062296,39.035821,475.339723,670,561566,838.158209,583.180543,0,Benign,normal,train,7,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,2322,15554,TCP,0.034602,0.224,89.285714,41285.714286,35.6,62.783278,20,9248,462.4,552.200371,0,Benign,normal,train,7,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,23415,21811,TCP,0.936287,0.031,4709.677419,2137612.903226,0.0,0.0,146,66266,453.876712,551.006084,0,Benign,normal,train,7,128,0,,,NF-UNSW-NB15-v3-Benign
