src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.5,149.171.126.0,63870,16536,TCP,0.390089,0.005,7200.0,1259200.0,0.0,0.0,36,6296,174.888889,163.710072,0,Benign,normal,train,3,25,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,46283,52591,TCP,0.929672,0.043,2837.209302,1195069.767442,0.0,1.0,122,51388,421.213115,521.452098,0,Benign,normal,train,3,26,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,61874,21,TCP,0.588423,0.008,5000.0,313125.0,0.0,0.0,40,2505,62.625,0.0,0,Benign,normal,train,3,27,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,11751,39424,TCP,0.933009,0.178,730.337079,319179.775281,2.0,3.0,130,56814,437.030769,539.511444,0,Benign,normal,train,3,28,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,26213,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,3,29,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,5409,8838,TCP,0.923158,0.054,2111.111111,842037.037037,0.0,1.0,114,45470,398.859649,520.76928,0,Benign,normal,train,3,30,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,35415,43825,TCP,0.045338,0.047,468.085106,198978.723404,4.909091,13.757342,22,9352,425.090909,536.660935,0,Benign,normal,train,3,31,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,54125,80,TCP,0.857914,1.171,27.327071,10121.263877,79.8125,252.348028,32,11852,370.375,457.924048,0,Benign,normal,train,3,32,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,3504,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,normal,train,3,33,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,7817,7056,TCP,0.915364,0.03,3666.666667,1300466.666667,0.0,0.700649,110,39014,354.672727,493.856538,0,Benign,normal,train,3,34,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,47004,43766,TCP,0.903212,0.04,2250.0,714450.0,0.0,1.0,90,28578,317.533333,468.923714,0,Benign,normal,train,3,35,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,9978,49991,TCP,0.856373,0.046,304.347826,48434.782609,7.714286,16.845638,14,2228,159.142857,246.348683,0,Benign,normal,train,3,36,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,2523,43214,TCP,0.929103,0.043,2651.162791,1112000.0,0.0,1.0,114,47816,419.438596,541.457172,0,Benign,normal,train,3,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,33110,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,3,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.1,48002,29679,UDP,0.358491,0.001,8000.0,848000.0,0.0,0.0,8,848,106.0,55.425626,0,Benign,normal,train,3,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,47262,21,TCP,0.5846,0.023,4130.434783,260304.347826,0.0,0.0,95,5987,63.021053,0.0,0,Benign,normal,train,3,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,22020,25,TCP,0.080157,0.024,3833.333333,1702916.666667,0.0,0.751809,92,40870,444.23913,525.679594,0,Benign,normal,train,3,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,42497,80,TCP,0.857914,1.117,28.648165,10610.564011,76.25,252.509282,32,11852,370.375,457.924048,0,Benign,normal,train,3,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,6405,30913,TCP,0.857015,0.046,304.347826,48652.173913,7.714286,16.845638,14,2238,159.857143,246.348683,0,Benign,normal,train,3,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,15691,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.529412,1.631226,34,3184,93.647059,103.100717,0,Benign,normal,train,3,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,47045,30898,TCP,0.954152,0.474,42.194093,19510.548523,57.0,105.247328,20,9248,462.4,552.200371,0,Benign,normal,train,3,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,48227,111,UDP,0.354545,0.004,2000.0,220000.0,0.5,0.866025,8,880,110.0,64.0,0,Benign,normal,train,3,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,12684,6881,TCP,0.516332,0.279,121.863799,11412.18638,17.058824,28.551235,34,3184,93.647059,103.100717,0,Benign,normal,train,3,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,62658,22,TCP,0.599398,1.245,46.586345,7474.698795,44.517241,74.536323,58,9306,160.448276,220.689655,0,Benign,normal,train,3,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,40431,21,TCP,0.577641,0.592,128.378378,8234.797297,14.486842,41.988562,76,4875,64.144737,0.0,0,Benign,normal,train,3,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,7936,111,UDP,0.348624,0.001,4000.0,436000.0,0.0,0.0,4,436,109.0,64.0,0,Benign,normal,train,3,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.8,43740,21,TCP,0.955446,0.011,363.636364,18363.636364,5.75,9.350802,4,202,50.5,0.0,0,Benign,normal,train,3,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,54086,25,TCP,0.082823,0.481,195.426195,84844.074844,10.106383,26.124281,94,40810,434.148936,522.155787,0,Benign,normal,train,3,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,15287,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,normal,train,3,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,60821,1524,UDP,0.368932,0.001,8000.0,824000.0,0.0,0.0,8,824,103.0,55.425626,0,Benign,normal,train,3,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,17082,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,3,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,22004,21,TCP,0.583417,0.169,284.023669,17769.230769,5.0,12.996794,48,3003,62.5625,0.0,0,Benign,normal,train,3,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,10189,62042,TCP,0.034602,0.006,3333.333333,1541333.333333,0.7,1.734935,20,9248,462.4,552.200371,0,Benign,normal,train,3,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,49608,21,TCP,0.600114,0.046,608.695652,38108.695652,1.464286,6.020691,28,1753,62.607143,0.0,0,Benign,normal,train,3,58,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.10,175.45.176.0,1043,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,normal,train,3,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,49605,47461,TCP,0.944371,0.038,4473.684211,2300000.0,0.0,0.0,170,87400,514.117647,575.850958,0,Benign,normal,train,3,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,46624,37852,TCP,0.034602,0.93,21.505376,9944.086022,150.8,266.141053,20,9248,462.4,552.200371,0,Benign,normal,train,3,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,38757,48387,TCP,0.91342,0.017,6470.588235,2243411.764706,0.0,0.0,110,38138,346.709091,497.678877,0,Benign,normal,train,3,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,39143,10359,TCP,0.93345,0.042,3238.095238,1441809.52381,0.0,0.0,136,60556,445.264706,531.623948,0,Benign,normal,train,3,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,39140,6881,TCP,0.97677,4.917,135.041692,114145.617246,17.256024,194.735279,664,561254,845.262048,582.32013,0,Benign,normal,train,3,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,24823,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,3,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,25175,23948,TCP,0.938177,0.033,4424.242424,2069454.545455,0.0,0.0,146,68292,467.753425,552.191995,0,Benign,normal,train,3,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,56470,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,3,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,12473,80,TCP,0.857914,1.158,27.633851,10234.887737,78.8125,251.531861,32,11852,370.375,457.924048,0,Benign,normal,train,3,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,22506,20919,TCP,0.034602,0.004,5000.0,2312000.0,0.0,0.83666,20,9248,462.4,552.200371,0,Benign,normal,train,3,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,16308,34352,TCP,0.355324,0.004,9000.0,1728000.0,0.0,0.0,36,6912,192.0,269.129421,0,Benign,normal,train,3,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,1203,25,TCP,0.080567,0.02,4600.0,2033100.0,0.0,0.0,92,40662,441.978261,525.679594,0,Benign,normal,train,3,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,38311,8533,TCP,0.925777,0.034,3294.117647,1302117.647059,0.0,0.0,112,44272,395.285714,518.551351,0,Benign,normal,train,3,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,2138,80,TCP,0.865509,1.004,29.880478,11701.195219,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,3,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,19117,5190,TCP,0.540348,0.165,303.030303,27187.878788,6.0,12.0,50,4486,89.72,86.813824,0,Benign,normal,train,3,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,21271,21,TCP,0.5846,0.049,1938.77551,122183.673469,0.0,2.0,95,5987,63.021053,0.0,0,Benign,normal,train,3,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,7335,59576,TCP,0.045338,0.072,305.555556,129888.888889,8.181818,22.139304,22,9352,425.090909,536.660935,0,Benign,normal,train,3,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,42757,5004,TCP,0.925182,0.019,5789.473684,2322842.105263,0.0,0.0,110,44134,401.218182,536.660935,0,Benign,normal,train,3,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,29976,21,TCP,0.577641,0.585,129.91453,8333.333333,13.486842,37.654591,76,4875,64.144737,0.0,0,Benign,normal,train,3,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,36859,80,TCP,0.857914,1.138,28.119508,10414.762742,77.8125,273.252337,32,11852,370.375,457.924048,0,Benign,normal,train,3,79,0,,,NF-UNSW-NB15-v3-Benign
10.40.182.1,224.0.0.5,0,0,89,0.0,120.01,0.108324,6.932756,0.0,0.0,13,832,64.0,0.0,0,Benign,normal,train,3,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,31777,62686,TCP,0.034602,0.222,90.09009,41657.657658,35.6,62.783278,20,9248,462.4,552.200371,0,Benign,normal,train,3,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,64828,18712,TCP,0.914681,0.018,6111.111111,2150111.111111,0.0,0.0,110,38702,351.836364,494.831309,0,Benign,normal,train,3,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,9842,21,TCP,0.642466,0.002,6000.0,365000.0,0.0,0.0,12,730,60.833333,0.0,0,Benign,normal,train,3,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,55539,143,TCP,0.65656,0.793,312.736444,28698.612863,6.0,11.0,248,22758,91.766129,132.878616,0,Benign,normal,train,3,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,45782,143,TCP,0.662202,1.402,176.890157,16507.845934,10.508065,19.006576,248,23144,93.322581,135.113203,0,Benign,normal,train,3,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,1333,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,3,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,41308,25,TCP,0.083022,0.461,203.904555,88312.364425,9.659574,23.753411,94,40712,433.106383,522.155787,0,Benign,normal,train,3,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,52011,22,TCP,0.568847,1.325,167.54717,16454.339623,11.522523,20.534676,222,21802,98.207207,120.935477,0,Benign,normal,train,3,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,51525,58039,TCP,0.928501,0.056,2178.571429,902607.142857,0.0,1.0,122,50546,414.311475,521.452098,0,Benign,normal,train,3,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,56190,62353,TCP,0.876938,0.012,6166.666667,1580500.0,0.0,0.0,74,18966,256.297297,420.166387,0,Benign,normal,train,3,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,52635,80,TCP,0.865509,1.094,27.422303,10738.57404,85.0,266.329495,30,11748,391.6,466.754754,0,Benign,normal,train,3,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,56955,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,3,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,11779,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,3,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,59859,5190,TCP,0.540601,0.005,10000.0,891600.0,0.0,0.0,50,4458,89.16,86.813824,0,Benign,normal,train,3,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,24415,24847,TCP,0.85803,0.003,4666.666667,751333.333333,0.0,0.0,14,2254,161.0,246.348683,0,Benign,normal,train,3,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,5318,21,TCP,0.577641,1.127,67.43567,4325.643301,26.486842,63.490777,76,4875,64.144737,0.0,0,Benign,normal,train,3,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,29048,21,TCP,0.579318,0.606,92.409241,5856.435644,27.964286,71.962283,56,3549,63.375,0.0,0,Benign,normal,train,3,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,2329,2943,TCP,0.939313,0.067,2179.104478,1042298.507463,0.0,1.0,146,69834,478.315068,566.067013,0,Benign,normal,train,3,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,64619,111,UDP,0.354545,0.123,65.04065,7154.471545,35.5,50.0025,8,880,110.0,64.0,0,Benign,normal,train,3,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,7141,5190,TCP,0.679904,0.003,8000.0,1108000.0,0.0,0.0,24,3324,138.5,194.575321,0,Benign,normal,train,3,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,14102,111,UDP,0.354545,0.36,22.222222,2444.444444,108.0,153.381876,8,880,110.0,64.0,0,Benign,normal,train,3,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,8144,111,UDP,0.36036,0.004,2000.0,222000.0,1.0,1.0,8,888,111.0,64.0,0,Benign,normal,train,3,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,39366,43893,TCP,0.924022,0.031,3677.419355,1439290.322581,0.0,0.0,114,44618,391.385965,515.619213,0,Benign,normal,train,3,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.2,16289,14308,TCP,0.914134,0.063,1492.063492,527587.301587,1.0,1.0,94,33238,353.595745,495.831965,0,Benign,normal,train,3,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,26646,111,UDP,0.348624,0.004,2000.0,218000.0,1.0,1.0,8,872,109.0,64.0,0,Benign,normal,train,3,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,60045,6881,TCP,0.975685,1.105,611.764706,508486.877828,3.295858,8.405129,676,561878,831.180473,583.9636,0,Benign,normal,train,3,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,15279,6881,TCP,0.516332,0.337,100.890208,9448.071217,20.588235,44.462223,34,3184,93.647059,103.100717,0,Benign,normal,train,3,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,14854,41700,UDP,0.361905,0.001,8000.0,840000.0,0.0,0.0,8,840,105.0,55.425626,0,Benign,normal,train,3,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,30484,21,TCP,0.588423,0.011,3636.363636,227727.272727,0.0,0.0,40,2505,62.625,0.0,0,Benign,normal,train,3,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,15400,21,TCP,0.580176,0.6,113.333333,7213.333333,18.485294,43.603154,68,4328,63.647059,0.0,0,Benign,normal,train,3,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,19542,21,TCP,0.583278,0.173,277.456647,17352.601156,5.479167,13.497669,48,3002,62.541667,0.0,0,Benign,normal,train,3,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,42277,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,normal,train,3,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,44688,6881,TCP,0.516332,0.014,2428.571429,227428.571429,0.0,1.0,34,3184,93.647059,103.100717,0,Benign,normal,train,3,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,53973,6881,TCP,0.516332,0.335,101.492537,9504.477612,20.588235,37.64784,34,3184,93.647059,103.100717,0,Benign,normal,train,3,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,29145,5190,TCP,0.68587,0.004,6000.0,824500.0,0.0,0.0,24,3298,137.416667,194.575321,0,Benign,normal,train,3,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,55143,41643,TCP,0.853614,0.002,7000.0,1093000.0,0.0,0.0,14,2186,156.142857,246.348683,0,Benign,normal,train,3,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,45932,6006,TCP,0.942726,0.04,4550.0,2258450.0,0.0,0.0,182,90338,496.362637,561.927711,0,Benign,normal,train,3,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,7077,3498,TCP,0.938701,0.031,4709.677419,2230193.548387,0.0,0.0,146,69136,473.534247,566.067013,0,Benign,normal,train,3,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,50572,80,TCP,0.857914,1.035,30.917874,11451.207729,70.6875,252.083622,32,11852,370.375,457.924048,0,Benign,normal,train,3,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,4235,21,TCP,0.575601,0.843,104.389087,6660.735469,16.488636,51.541796,88,5615,63.806818,0.0,0,Benign,normal,train,3,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,47528,21,TCP,0.575752,1.155,76.190476,4863.203463,25.488636,56.727918,88,5617,63.829545,0.0,0,Benign,normal,train,3,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,6668,21,TCP,0.5846,0.844,112.559242,7093.601896,15.526316,46.53846,95,5987,63.021053,0.0,0,Benign,normal,train,3,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,1976,52255,TCP,0.922326,0.084,1357.142857,519571.428571,1.0,1.0,114,43644,382.842105,516.661112,0,Benign,normal,train,3,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,62087,62964,TCP,0.856115,0.046,304.347826,48347.826087,7.714286,16.845638,14,2224,158.857143,246.348683,0,Benign,normal,train,3,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,33111,31842,TCP,0.40569,0.343,169.09621,22134.110787,11.517241,18.006935,58,7592,130.896552,141.688946,0,Benign,normal,train,3,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,12380,21,TCP,0.60057,0.115,243.478261,15260.869565,7.464286,9.561762,28,1755,62.678571,0.0,0,Benign,normal,train,3,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,1701,21,TCP,0.60057,0.052,538.461538,33750.0,2.0,6.554715,28,1755,62.678571,0.0,0,Benign,normal,train,3,127,0,,,NF-UNSW-NB15-v3-Benign
