src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.9,149.171.126.7,17990,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,6,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,6569,80,TCP,0.441113,0.004,4500.0,467000.0,0.0,0.0,18,1868,103.777778,103.539341,0,Benign,attack,train,6,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,24408,21,TCP,0.60057,1.096,25.547445,1601.277372,60.285714,120.863369,28,1755,62.678571,0.0,0,Benign,attack,train,6,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,48878,6881,TCP,0.97677,0.913,727.272727,614736.035049,2.319277,30.97561,664,561254,845.262048,582.32013,0,Benign,attack,train,6,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,39579,25,TCP,0.083272,0.31,303.225806,130935.483871,6.106383,19.340987,94,40590,431.808511,522.155787,0,Benign,attack,train,6,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,45906,21,TCP,0.583278,0.008,6000.0,375250.0,0.0,0.0,48,3002,62.541667,0.0,0,Benign,attack,train,6,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,35382,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,6,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,7807,42404,TCP,0.357542,0.094,404.255319,76170.212766,4.526316,19.539079,38,7160,188.421053,264.048021,0,Benign,attack,train,6,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,57760,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,attack,train,6,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,19127,80,TCP,0.438765,0.004,4500.0,469500.0,0.0,0.0,18,1878,104.333333,103.539341,0,Benign,attack,train,6,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,10249,8089,TCP,0.906601,0.015,5733.333333,1888666.666667,0.0,0.0,86,28330,329.418605,490.20677,0,Benign,attack,train,6,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,30198,111,UDP,0.348624,0.193,41.450777,4518.134715,54.0,76.501634,8,872,109.0,64.0,0,Benign,attack,train,6,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,63669,14123,TCP,0.90312,0.013,6615.384615,2100923.076923,0.0,0.0,86,27312,317.581395,473.077077,0,Benign,attack,train,6,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,20495,25,TCP,0.080777,0.229,401.746725,177100.436681,4.565217,22.749727,92,40556,440.826087,525.679594,0,Benign,attack,train,6,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,59067,59903,TCP,0.357392,0.005,7200.0,1374400.0,0.0,0.0,36,6872,190.888889,269.129421,0,Benign,attack,train,6,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,31578,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,6,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,46692,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,6,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,31373,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,6,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,24151,24325,TCP,0.855726,0.046,304.347826,48217.391304,7.714286,16.845638,14,2218,158.428571,246.348683,0,Benign,attack,train,6,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,21056,21,TCP,0.575601,0.855,102.923977,6567.251462,17.0,48.786991,88,5615,63.806818,0.0,0,Benign,attack,train,6,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.2,20713,63217,TCP,0.378193,0.405,143.209877,20108.641975,13.517241,21.528843,58,8144,140.413793,223.973998,0,Benign,attack,train,6,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,1186,23333,TCP,0.915927,0.034,2882.352941,1040411.764706,0.0,1.0,98,35374,360.959184,491.046386,0,Benign,attack,train,6,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.3,1322,41561,TCP,0.034602,0.222,90.09009,41657.657658,35.6,62.783278,20,9248,462.4,552.200371,0,Benign,attack,train,6,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,49619,32606,TCP,0.940824,0.16,1062.5,513512.5,1.0,2.0,170,82162,483.305882,556.384069,0,Benign,attack,train,6,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,34096,13277,TCP,0.352468,0.007,5142.857143,995428.571429,0.0,0.0,36,6968,193.555556,269.129421,0,Benign,attack,train,6,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,40322,21,TCP,0.609261,0.056,357.142857,21982.142857,13.9,32.469062,20,1231,61.55,0.0,0,Benign,attack,train,6,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,60664,21,TCP,0.659857,0.216,74.074074,4532.407407,18.3125,45.909856,16,979,61.1875,0.0,0,Benign,attack,train,6,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,34681,143,TCP,0.663975,0.031,8000.0,751096.774194,0.0,0.0,248,23284,93.887097,135.113203,0,Benign,attack,train,6,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,48980,53,UDP,0.554054,0.001,4000.0,296000.0,0.0,0.0,4,296,74.0,0.0,0,Benign,attack,train,6,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,65422,19626,TCP,0.894489,0.037,2270.27027,677783.783784,0.0,1.0,84,25078,298.547619,453.333622,0,Benign,attack,train,6,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,16165,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,6,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,42889,5057,TCP,0.945708,0.081,2395.061728,1247481.481481,0.0,1.0,194,101046,520.85567,568.27162,0,Benign,attack,train,6,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,47529,21,TCP,0.577641,0.016,4750.0,304687.5,0.0,0.0,76,4875,64.144737,0.0,0,Benign,attack,train,6,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,6882,43299,TCP,0.378545,0.004,9000.0,1622000.0,0.0,0.0,36,6488,180.222222,163.710072,0,Benign,attack,train,6,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,59313,59454,TCP,0.876938,0.038,1947.368421,499105.263158,0.0,1.0,74,18966,256.297297,420.166387,0,Benign,attack,train,6,95,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.18,175.45.176.1,47439,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,attack,train,6,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,39248,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,6,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,57793,22,TCP,0.65116,1.857,373.721055,41000.538503,5.0,10.0,694,76138,109.708934,156.246999,0,Benign,attack,train,6,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,11770,6881,TCP,0.97536,13.721,53.931929,44609.285038,42.794595,487.274123,740,612084,827.140541,584.838085,0,Benign,attack,train,6,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,46681,3981,TCP,0.856941,0.008,8750.0,1948500.0,0.0,0.0,70,15588,222.685714,383.802564,0,Benign,attack,train,6,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,63491,21,TCP,0.584322,0.669,142.00299,8943.198804,12.0,46.535781,95,5983,62.978947,0.0,0,Benign,attack,train,6,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,12369,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,6,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,21728,5190,TCP,0.691913,0.007,6571.428571,890285.714286,0.0,0.0,46,6232,135.478261,256.126999,0,Benign,attack,train,6,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,42950,21,TCP,0.609261,0.256,78.125,4808.59375,18.9,46.463319,20,1231,61.55,0.0,0,Benign,attack,train,6,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,29801,53,UDP,0.554054,0.001,4000.0,296000.0,0.0,0.0,4,296,74.0,0.0,0,Benign,attack,train,6,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,36637,5190,TCP,0.68587,0.004,6000.0,824500.0,0.0,0.0,24,3298,137.416667,194.575321,0,Benign,attack,train,6,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,25577,21,TCP,0.575752,2.037,43.200785,2757.4865,45.977273,103.500382,88,5617,63.829545,0.0,0,Benign,attack,train,6,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,9521,7389,TCP,0.913481,0.045,2177.777778,763866.666667,0.0,1.0,98,34374,350.755102,491.046386,0,Benign,attack,train,6,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,27040,60863,TCP,0.891451,0.016,5000.0,1403750.0,0.0,0.0,80,22460,280.75,436.865457,0,Benign,attack,train,6,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.5,55530,111,UDP,0.354545,0.41,19.512195,2146.341463,124.0,175.583314,8,880,110.0,64.0,0,Benign,attack,train,6,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,12147,43820,TCP,0.924577,0.037,2972.972973,1183243.243243,0.0,1.0,110,43780,398.0,536.660935,0,Benign,attack,train,6,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,36981,80,TCP,0.892066,1.007,23.833168,8335.650447,117.333333,322.67407,24,8394,349.75,440.987686,0,Benign,attack,train,6,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,47194,53539,TCP,0.87943,0.029,2620.689655,667517.241379,0.0,1.0,76,19358,254.710526,415.621816,0,Benign,attack,train,6,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,24991,25,TCP,0.080282,0.292,315.068493,139746.575342,6.130435,24.760249,92,40806,443.543478,525.679594,0,Benign,attack,train,6,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,2885,1160,TCP,0.805913,0.013,4461.538462,801384.615385,0.0,0.719195,58,10418,179.62069,325.114666,0,Benign,attack,train,6,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.1,20047,63983,TCP,0.932094,0.145,1000.0,440972.413793,1.0,2.559634,145,63941,440.972414,538.907522,0,Benign,attack,train,6,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,55181,55908,UDP,0.368932,0.001,8000.0,824000.0,0.0,0.0,8,824,103.0,55.425626,0,Benign,attack,train,6,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,46255,31210,TCP,0.931488,0.023,5304.347826,2283304.347826,0.0,0.0,122,52516,430.459016,531.119259,0,Benign,attack,train,6,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,63391,63287,TCP,0.941715,0.06,2833.333333,1390300.0,0.0,1.0,170,83418,490.694118,559.085369,0,Benign,attack,train,6,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,56868,53,UDP,0.554795,0.002,2000.0,146000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,6,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,41987,21,TCP,0.5846,0.028,3392.857143,213821.428571,0.0,0.725476,95,5987,63.021053,0.0,0,Benign,attack,train,6,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,52757,52853,TCP,0.913041,0.021,4285.714286,1505904.761905,0.0,0.0,90,31624,351.377778,500.96635,0,Benign,attack,train,6,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,52308,45112,TCP,0.954152,0.53,37.735849,17449.056604,64.2,119.142604,20,9248,462.4,552.200371,0,Benign,attack,train,6,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,2706,21,TCP,0.594705,0.094,255.319149,15670.212766,6.458333,8.570682,24,1473,61.375,0.0,0,Benign,attack,train,6,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,35220,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,6,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,23265,80,TCP,0.441461,0.003,6000.0,620666.666667,0.0,0.0,18,1862,103.444444,103.539341,0,Benign,attack,train,6,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,22846,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,6,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,36350,6881,TCP,0.516332,0.559,60.822898,5695.88551,34.647059,64.048641,34,3184,93.647059,103.100717,0,Benign,attack,train,6,128,0,,,NF-UNSW-NB15-v3-Benign
