src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.7,149.171.126.3,55183,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,32,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,21898,25,TCP,0.080702,0.437,210.526316,92892.448513,9.130435,27.753267,92,40594,441.23913,525.679594,0,Benign,attack,train,8,33,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,49015,3636,TCP,0.421687,0.974,59.548255,7498.973306,34.034483,51.529357,58,7304,125.931034,141.688946,0,Benign,attack,train,8,34,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,20831,21,TCP,0.642466,0.002,6000.0,365000.0,0.0,0.0,12,730,60.833333,0.0,0,Benign,attack,train,8,35,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,5340,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,36,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,10864,80,TCP,0.865509,1.004,29.880478,11701.195219,77.8,267.261969,30,11748,391.6,466.754754,0,Benign,attack,train,8,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,10520,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,8,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,59075,6881,TCP,0.975224,2.183,261.108566,216104.443426,8.22807,107.358641,570,471756,827.642105,584.475367,0,Benign,attack,train,8,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,32629,21,TCP,0.588423,0.146,273.972603,17157.534247,5.0,14.483611,40,2505,62.625,0.0,0,Benign,attack,train,8,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,3790,32874,TCP,0.932436,0.041,3219.512195,1417268.292683,0.0,0.707107,132,58108,440.212121,537.099834,0,Benign,attack,train,8,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,36017,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,7706,21,TCP,0.608943,0.015,1333.333333,82000.0,0.0,1.341641,20,1230,61.5,0.0,0,Benign,attack,train,8,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,34775,13279,TCP,0.914134,0.015,6266.666667,2215866.666667,0.0,0.0,94,33238,353.595745,495.831965,0,Benign,attack,train,8,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,34822,11387,TCP,0.938386,0.122,1131.147541,534000.0,1.0,2.0,138,65148,472.086957,561.562664,0,Benign,attack,train,8,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,61353,6881,TCP,0.516332,0.117,290.598291,27213.675214,6.529412,15.257082,34,3184,93.647059,103.100717,0,Benign,attack,train,8,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,8929,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,27401,5190,TCP,0.68587,0.004,6000.0,824500.0,0.0,0.0,24,3298,137.416667,194.575321,0,Benign,attack,train,8,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,5244,3208,TCP,0.944619,0.098,1734.693878,895836.734694,0.0,2.0,170,87792,516.423529,575.850958,0,Benign,attack,train,8,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,2005,33466,TCP,0.384712,0.005,7200.0,1276800.0,0.0,0.0,36,6384,177.333333,163.710072,0,Benign,attack,train,8,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,52903,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.0,1.0,34,3184,93.647059,103.100717,0,Benign,attack,train,8,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,16560,9642,TCP,0.875174,0.01,7400.0,1869800.0,0.0,0.0,74,18698,252.675676,420.166387,0,Benign,attack,train,8,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,48843,80,TCP,0.865509,1.004,29.880478,11701.195219,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,attack,train,8,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,44495,46611,UDP,0.368932,0.001,8000.0,824000.0,0.0,0.0,8,824,103.0,55.425626,0,Benign,attack,train,8,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,58024,6881,TCP,0.516332,0.013,2615.384615,244923.076923,0.0,1.0,34,3184,93.647059,103.100717,0,Benign,attack,train,8,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,9202,21,TCP,0.584461,0.02,4750.0,299250.0,0.0,0.0,95,5985,63.0,0.0,0,Benign,attack,train,8,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,20044,6881,TCP,0.516332,0.263,129.277567,12106.463878,16.058824,28.468704,34,3184,93.647059,103.100717,0,Benign,attack,train,8,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,61617,6881,TCP,0.976046,8.697,77.268023,64582.039784,30.732143,424.044008,672,561670,835.818452,583.449959,0,Benign,attack,train,8,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,39977,5190,TCP,0.541022,0.861,53.426249,4954.703833,38.565217,89.590288,46,4266,92.73913,90.166827,0,Benign,attack,train,8,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,60695,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.529412,1.117647,34,3184,93.647059,103.100717,0,Benign,attack,train,8,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,51755,21,TCP,0.609261,0.073,273.972603,16863.013699,9.9,20.480234,20,1231,61.55,0.0,0,Benign,attack,train,8,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,42033,5190,TCP,0.540601,0.007,7142.857143,636857.142857,0.0,0.0,50,4458,89.16,86.813824,0,Benign,attack,train,8,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,63294,13558,TCP,0.945578,0.114,1701.754386,884245.614035,0.0,1.0,194,100804,519.608247,568.27162,0,Benign,attack,train,8,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,12638,21,TCP,0.642466,0.05,240.0,14600.0,8.833333,13.03734,12,730,60.833333,0.0,0,Benign,attack,train,8,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,1380,21,TCP,0.609261,0.103,194.174757,11951.456311,11.9,16.030908,20,1231,61.55,0.0,0,Benign,attack,train,8,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,41660,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,attack,train,8,66,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.14,175.45.176.1,1043,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,attack,train,8,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,55733,21,TCP,0.609261,0.244,81.967213,5045.081967,68.15,181.300517,20,1231,61.55,0.0,0,Benign,attack,train,8,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,28433,55516,TCP,0.931377,0.059,2271.186441,944000.0,0.0,1.0,134,55696,415.641791,531.304262,0,Benign,attack,train,8,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,58260,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,3408,21,TCP,0.588423,0.257,155.642023,9747.081712,10.475,17.007333,40,2505,62.625,0.0,0,Benign,attack,train,8,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,58644,64772,TCP,0.913481,0.016,6125.0,2148375.0,0.0,0.0,98,34374,350.755102,491.046386,0,Benign,attack,train,8,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,19228,61745,TCP,0.034602,0.225,88.888889,41102.222222,35.9,61.944249,20,9248,462.4,552.200371,0,Benign,attack,train,8,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,17315,37019,TCP,0.91219,0.015,6266.666667,2166800.0,0.0,0.0,94,32502,345.765957,491.782932,0,Benign,attack,train,8,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,62519,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,10117,6907,UDP,0.368932,0.001,8000.0,824000.0,0.0,0.0,8,824,103.0,55.425626,0,Benign,attack,train,8,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,1294,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,13800,21,TCP,0.577641,0.016,4750.0,304687.5,0.0,0.0,76,4875,64.144737,0.0,0,Benign,attack,train,8,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,56436,2621,TCP,0.922612,0.02,6100.0,2335000.0,0.0,0.0,122,46700,382.786885,518.897714,0,Benign,attack,train,8,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,37442,13818,TCP,0.934662,0.035,4228.571429,1898685.714286,0.0,0.0,148,66454,449.013514,543.031711,0,Benign,attack,train,8,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,10373,12816,TCP,0.943541,0.163,134.969325,57374.233129,15.636364,48.246098,22,9352,425.090909,536.660935,0,Benign,attack,train,8,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,8121,42127,TCP,0.906203,0.049,1755.102041,575714.285714,0.511628,1.117974,86,28210,328.023256,490.20677,0,Benign,attack,train,8,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,49500,1311,TCP,0.939609,0.095,1536.842105,738694.736842,1.0,2.0,146,70176,480.657534,566.067013,0,Benign,attack,train,8,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,26505,21,TCP,0.584322,0.131,725.19084,45671.755725,2.0,9.486833,95,5983,62.978947,0.0,0,Benign,attack,train,8,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,60212,65041,TCP,0.382704,0.381,152.230971,21123.35958,12.517241,20.529408,58,8048,138.758621,223.973998,0,Benign,attack,train,8,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,44479,6750,TCP,0.878778,0.037,2000.0,520378.378378,0.0,1.0,74,19254,260.189189,420.166387,0,Benign,attack,train,8,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,20468,39068,TCP,0.860017,0.002,7000.0,1143000.0,0.0,0.0,14,2286,163.285714,246.348683,0,Benign,attack,train,8,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,58256,80,TCP,0.857914,1.165,27.467811,10173.390558,79.8125,251.939407,32,11852,370.375,457.924048,0,Benign,attack,train,8,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,62124,80,TCP,0.909054,0.004,4500.0,2446500.0,0.0,0.745356,18,9786,543.666667,551.563994,0,Benign,attack,train,8,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,3979,5190,TCP,0.540601,0.008,6250.0,557250.0,0.0,0.0,50,4458,89.16,86.813824,0,Benign,attack,train,8,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,31758,21,TCP,0.575752,1.241,70.910556,4526.188558,26.488636,62.515361,88,5617,63.829545,0.0,0,Benign,attack,train,8,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,10434,80,TCP,0.857914,1.334,23.988006,8884.557721,91.5,265.151725,32,11852,370.375,457.924048,0,Benign,attack,train,8,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,4721,2628,TCP,0.933797,0.038,3842.105263,1725947.368421,0.0,0.0,146,65586,449.219178,540.797507,0,Benign,attack,train,8,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,60894,55648,TCP,0.910874,0.014,6714.285714,2287285.714286,0.0,0.0,94,32022,340.659574,491.002895,0,Benign,attack,train,8,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,51155,52924,TCP,0.927444,0.058,2034.482759,830275.862069,0.0,1.0,118,48156,408.101695,535.709385,0,Benign,attack,train,8,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,7636,80,TCP,0.857914,1.124,28.469751,10544.483986,76.8125,252.52926,32,11852,370.375,457.924048,0,Benign,attack,train,8,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,4581,2274,TCP,0.909661,0.023,3913.043478,1331217.391304,0.0,0.0,90,30618,340.2,500.96635,0,Benign,attack,train,8,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,31833,51352,TCP,0.933009,0.027,4814.814815,2104222.222222,0.0,0.0,130,56814,437.030769,539.511444,0,Benign,attack,train,8,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,28114,21,TCP,0.580273,0.019,3578.947368,227842.105263,0.0,1.0,68,4329,63.661765,0.0,0,Benign,attack,train,8,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,57065,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,attack,train,8,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,10714,14198,UDP,0.365385,0.001,8000.0,832000.0,0.0,0.0,8,832,104.0,55.425626,0,Benign,attack,train,8,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,17562,15715,TCP,0.916929,0.039,2512.820513,913025.641026,0.0,1.0,98,35608,363.346939,504.900177,0,Benign,attack,train,8,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,61836,59667,TCP,0.897495,0.06,1533.333333,449733.333333,1.0,2.0,92,26984,293.304348,454.925632,0,Benign,attack,train,8,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,28419,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,19377,38784,TCP,0.926655,0.075,1626.666667,654080.0,1.0,1.588896,122,49056,402.098361,530.058081,0,Benign,attack,train,8,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,34694,111,UDP,0.36036,0.231,34.632035,3844.155844,62.0,89.409172,8,888,111.0,64.0,0,Benign,attack,train,8,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,61378,21,TCP,0.575752,0.026,3384.615385,216038.461538,0.0,1.0,88,5617,63.829545,0.0,0,Benign,attack,train,8,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,19974,21,TCP,0.588423,4.139,9.66417,605.218652,174.6,317.207881,40,2505,62.625,0.0,0,Benign,attack,train,8,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,55855,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,28227,5190,TCP,0.691913,0.04,1150.0,155800.0,1.0,5.544288,46,6232,135.478261,256.126999,0,Benign,attack,train,8,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,42730,23722,TCP,0.855072,0.046,304.347826,48000.0,7.714286,16.845638,14,2208,157.714286,246.348683,0,Benign,attack,train,8,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,12575,40849,TCP,0.929293,0.028,4357.142857,1817357.142857,0.0,0.0,122,50886,417.098361,531.119259,0,Benign,attack,train,8,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,12722,143,TCP,0.666882,2.731,84.950568,7920.908092,23.034483,43.531584,232,21632,93.241379,124.976962,0,Benign,attack,train,8,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,46670,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,8,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,29100,21,TCP,0.578843,0.213,262.910798,16643.192488,6.0,13.491399,56,3545,63.303571,0.0,0,Benign,attack,train,8,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,42369,80,TCP,0.440171,0.003,6000.0,624000.0,0.0,0.0,18,1872,104.0,103.539341,0,Benign,attack,train,8,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,44599,6881,TCP,0.976046,3.492,192.439863,160844.788087,11.5625,33.746238,672,561670,835.818452,583.449959,0,Benign,attack,train,8,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,50369,29095,TCP,0.906601,0.102,843.137255,277745.098039,2.0,3.0,86,28330,329.418605,490.20677,0,Benign,attack,train,8,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,43785,111,UDP,0.354545,0.004,2000.0,220000.0,1.0,1.0,8,880,110.0,64.0,0,Benign,attack,train,8,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,64908,18741,TCP,0.911261,0.014,6428.571429,2226428.571429,0.0,0.0,90,31170,346.333333,500.96635,0,Benign,attack,train,8,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,14973,35049,TCP,0.402299,0.385,150.649351,19885.714286,13.0,19.0,58,7656,132.0,141.688946,0,Benign,attack,train,8,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,39602,21,TCP,0.584461,4.101,23.165082,1459.400146,84.105263,211.723602,95,5985,63.0,0.0,0,Benign,attack,train,8,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,60810,21,TCP,0.583417,0.174,275.862069,17258.62069,5.479167,13.497669,48,3003,62.5625,0.0,0,Benign,attack,train,8,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,49979,80,TCP,0.857914,1.313,24.371668,9026.656512,89.9375,285.851244,32,11852,370.375,457.924048,0,Benign,attack,train,8,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,51963,21,TCP,0.588423,0.546,73.260073,4587.912088,26.475,56.960946,40,2505,62.625,0.0,0,Benign,attack,train,8,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,12379,9469,TCP,0.034602,0.221,90.497738,41846.153846,35.6,61.070779,20,9248,462.4,552.200371,0,Benign,attack,train,8,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,8476,80,TCP,0.865509,1.096,27.372263,10718.978102,85.0,287.426512,30,11748,391.6,466.754754,0,Benign,attack,train,8,127,0,,,NF-UNSW-NB15-v3-Benign
