src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.4,149.171.126.5,17719,21,TCP,0.955446,0.13,30.769231,1553.846154,13.75,27.058963,4,202,50.5,0.0,0,Benign,attack,train,4,13,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,41109,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,4,14,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,17973,22,TCP,0.574688,0.054,2222.222222,258111.111111,0.0,4.0,120,13938,116.15,161.750425,0,Benign,attack,train,4,15,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,15961,25,TCP,0.083325,0.024,3916.666667,1690166.666667,0.0,0.0,94,40564,431.531915,522.155787,0,Benign,attack,train,4,16,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,3785,143,TCP,0.662312,0.794,312.342569,29113.350126,6.0,12.0,248,23116,93.209677,143.643224,0,Benign,attack,train,4,17,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,50724,58003,TCP,0.856115,0.003,4666.666667,741333.333333,0.0,0.0,14,2224,158.857143,246.348683,0,Benign,attack,train,4,18,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,49332,21,TCP,0.5846,0.371,256.06469,16137.466307,6.526316,37.480336,95,5987,63.021053,0.0,0,Benign,attack,train,4,19,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,7005,49502,TCP,0.954152,1.142,17.513135,8098.073555,139.0,306.603979,20,9248,462.4,552.200371,0,Benign,attack,train,4,20,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,43981,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,21,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,63549,80,TCP,0.984227,3.137,341.727765,352350.653491,7.175373,12.241622,1072,1105324,1031.085821,558.962846,0,Benign,attack,train,4,22,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,42243,80,TCP,0.857914,1.007,31.777557,11769.612711,69.125,253.063079,32,11852,370.375,457.924048,0,Benign,attack,train,4,23,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,21034,80,TCP,0.857914,1.006,31.809145,11781.312127,68.6875,253.081069,32,11852,370.375,457.924048,0,Benign,attack,train,4,24,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,18013,12705,TCP,0.859155,0.047,297.87234,48340.425532,7.714286,17.235464,14,2272,162.285714,246.348683,0,Benign,attack,train,4,25,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,5353,143,TCP,0.668025,0.8,310.0,29445.0,6.0,12.0,248,23556,94.983871,135.113203,0,Benign,attack,train,4,26,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,8087,43981,TCP,0.895203,0.011,7090.909091,2114909.090909,0.0,0.0,78,23264,298.25641,462.430477,0,Benign,attack,train,4,27,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,21474,111,UDP,0.36036,0.004,2000.0,222000.0,1.0,1.0,8,888,111.0,64.0,0,Benign,attack,train,4,28,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.15,175.45.176.3,47439,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,attack,train,4,29,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,33402,21,TCP,0.609261,0.056,357.142857,21982.142857,4.45,6.02059,20,1231,61.55,0.0,0,Benign,attack,train,4,30,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,17346,16075,TCP,0.396129,0.004,9000.0,1550000.0,0.0,0.0,36,6200,172.222222,163.710072,0,Benign,attack,train,4,31,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,46403,32341,TCP,0.954152,0.222,90.09009,41657.657658,26.6,55.480087,20,9248,462.4,552.200371,0,Benign,attack,train,4,32,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,6520,21,TCP,0.577641,1.822,41.712404,2675.631175,52.486842,105.032262,76,4875,64.144737,0.0,0,Benign,attack,train,4,33,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,13255,5190,TCP,0.540338,0.004,9000.0,799500.0,0.0,0.0,36,3198,88.833333,77.328225,0,Benign,attack,train,4,34,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,43680,80,TCP,0.440171,0.007,2571.428571,267428.571429,0.0,1.0,18,1872,104.0,103.539341,0,Benign,attack,train,4,35,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,6616,80,TCP,0.98284,8.517,129.388282,129961.723612,19.123412,37.962218,1102,1106884,1004.431942,567.042176,0,Benign,attack,train,4,36,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,32059,26685,TCP,0.852262,0.136,102.941176,15926.470588,23.571429,51.270591,14,2166,154.714286,246.348683,0,Benign,attack,train,4,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,63141,80,TCP,0.865509,1.005,29.850746,11689.552239,78.2,267.875269,30,11748,391.6,466.754754,0,Benign,attack,train,4,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,60265,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,42451,111,UDP,0.354545,0.004,2000.0,220000.0,0.5,0.866025,8,880,110.0,64.0,0,Benign,attack,train,4,40,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.10,175.45.176.0,1043,53,UDP,0.0,0.001,1000.0,132000.0,0.0,0.0,1,132,132.0,0.0,0,Benign,attack,train,4,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,37644,21,TCP,0.642466,0.28,42.857143,2607.142857,43.25,75.632472,12,730,60.833333,0.0,0,Benign,attack,train,4,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,10736,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,14290,1283,UDP,0.365385,0.029,275.862069,28689.655172,5.5,8.381527,8,832,104.0,55.425626,0,Benign,attack,train,4,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,52106,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,attack,train,4,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,60565,21,TCP,0.579318,0.352,159.090909,10082.386364,11.0,21.023796,56,3549,63.375,0.0,0,Benign,attack,train,4,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,40500,7064,UDP,0.368932,0.001,8000.0,824000.0,0.0,0.0,8,824,103.0,55.425626,0,Benign,attack,train,4,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,49372,21,TCP,0.642466,0.318,37.735849,2295.597484,110.25,189.243945,12,730,60.833333,0.0,0,Benign,attack,train,4,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,12420,49710,TCP,0.954152,0.223,89.686099,41470.852018,26.6,56.471586,20,9248,462.4,552.200371,0,Benign,attack,train,4,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,5156,49919,TCP,0.388608,0.004,9000.0,1580000.0,0.0,0.0,36,6320,175.555556,163.710072,0,Benign,attack,train,4,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,4773,111,UDP,0.36036,0.086,93.023256,10325.581395,23.0,32.0,8,888,111.0,64.0,0,Benign,attack,train,4,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,60786,22,TCP,0.568847,0.639,347.41784,34118.935837,5.0,8.0,222,21802,98.207207,120.935477,0,Benign,attack,train,4,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,53572,143,TCP,0.663857,1.438,172.461752,16169.680111,11.0,22.0,248,23252,93.758065,135.113203,0,Benign,attack,train,4,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,62644,36481,TCP,0.908355,0.031,3161.290323,1083419.354839,0.0,1.0,98,33586,342.714286,483.157113,0,Benign,attack,train,4,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,24926,25037,TCP,0.913041,0.015,6000.0,2108266.666667,0.0,0.0,90,31624,351.377778,500.96635,0,Benign,attack,train,4,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,13701,21,TCP,0.60057,0.054,518.518519,32500.0,2.0,6.554715,28,1755,62.678571,0.0,0,Benign,attack,train,4,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,34057,12705,TCP,0.935383,0.028,5214.285714,2342357.142857,0.0,0.0,146,65586,449.219178,540.797507,0,Benign,attack,train,4,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,28905,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,attack,train,4,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,1454,64059,TCP,0.933723,0.026,5153.846154,2278307.692308,0.0,0.0,134,59236,442.059701,534.867101,0,Benign,attack,train,4,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,61563,21,TCP,0.609261,0.19,105.263158,6478.947368,13.9,30.470313,20,1231,61.55,0.0,0,Benign,attack,train,4,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,13914,12063,TCP,0.931488,0.03,4066.666667,1750533.333333,0.0,0.0,122,52516,430.459016,531.119259,0,Benign,attack,train,4,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,61146,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,46838,21,TCP,0.583417,0.008,6000.0,375375.0,0.0,0.0,48,3003,62.5625,0.0,0,Benign,attack,train,4,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,61292,21,TCP,0.955446,0.011,363.636364,18363.636364,4.5,7.053368,4,202,50.5,0.0,0,Benign,attack,train,4,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.5,24829,21,TCP,0.580273,1.219,55.783429,3551.271534,32.485294,69.979512,68,4329,63.661765,0.0,0,Benign,attack,train,4,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,63674,5190,TCP,0.540338,0.233,154.506438,13725.321888,14.277778,23.771611,36,3198,88.833333,77.328225,0,Benign,attack,train,4,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,16386,21,TCP,0.642466,0.079,151.898734,9240.506329,9.666667,14.007934,12,730,60.833333,0.0,0,Benign,attack,train,4,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,55278,80,TCP,0.983395,3.116,349.807445,355025.673941,6.422018,11.14236,1090,1106260,1014.917431,563.981855,0,Benign,attack,train,4,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,62201,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,48154,58396,TCP,0.900091,0.019,4526.315789,1393894.736842,0.0,0.0,86,26484,307.953488,467.891308,0,Benign,attack,train,4,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,25263,21,TCP,0.583,0.177,271.186441,16949.152542,5.479167,13.497669,48,3000,62.5,0.0,0,Benign,attack,train,4,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,4595,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,24488,21,TCP,0.580273,0.577,117.850953,7502.599653,14.0,43.068345,68,4329,63.661765,0.0,0,Benign,attack,train,4,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,25454,21,TCP,0.579318,0.01,5600.0,354900.0,0.0,0.0,56,3549,63.375,0.0,0,Benign,attack,train,4,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,44877,21,TCP,0.642466,0.067,179.104478,10895.522388,16.25,32.454134,12,730,60.833333,0.0,0,Benign,attack,train,4,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,24234,143,TCP,0.682251,4.039,61.401337,6090.121317,32.508065,50.513013,248,24598,99.185484,145.679913,0,Benign,attack,train,4,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,5972,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,62117,60004,TCP,0.8734,0.009,8222.222222,2048444.444444,0.0,0.0,74,18436,249.135135,411.800373,0,Benign,attack,train,4,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,46795,21,TCP,0.580079,0.918,74.074074,4713.507625,26.485294,64.973862,68,4327,63.632353,0.0,0,Benign,attack,train,4,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,22287,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,1511,5190,TCP,0.470559,0.046,956.521739,88608.695652,1.545455,5.589985,44,4076,92.636364,93.995604,0,Benign,attack,train,4,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,48281,29276,TCP,0.940107,0.046,3695.652174,1764739.130435,0.0,0.0,170,81178,477.517647,558.410341,0,Benign,attack,train,4,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,14980,21,TCP,0.579318,0.218,256.880734,16279.816514,6.0,13.491399,56,3549,63.375,0.0,0,Benign,attack,train,4,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,23163,59810,TCP,0.399077,0.19,242.105263,36505.263158,8.0,18.528474,46,6936,150.782609,153.169908,0,Benign,attack,train,4,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,2370,21,TCP,0.955446,0.011,363.636364,18363.636364,104.5,159.455323,4,202,50.5,0.0,0,Benign,attack,train,4,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,33284,50862,TCP,0.906203,0.244,352.459016,115614.754098,5.0,9.0,86,28210,328.023256,490.20677,0,Benign,attack,train,4,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,39100,57336,TCP,0.913489,0.025,3760.0,1319600.0,0.0,0.0,94,32990,350.957447,494.684203,0,Benign,attack,train,4,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,53036,143,TCP,0.659041,0.943,262.990456,24290.562036,7.0,13.0,248,22906,92.362903,135.113203,0,Benign,attack,train,4,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,1615,22,TCP,0.594871,0.68,82.352941,13532.352941,25.571429,34.970833,56,9202,164.321429,223.708265,0,Benign,attack,train,4,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,3284,47684,TCP,0.9133,0.024,4083.333333,1429250.0,0.0,0.0,98,34302,350.020408,491.046386,0,Benign,attack,train,4,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,38261,21,TCP,0.584461,1.22,77.868852,4905.737705,23.526316,56.923188,95,5985,63.0,0.0,0,Benign,attack,train,4,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,15727,35265,TCP,0.898214,0.015,5466.666667,1664933.333333,0.0,0.0,82,24974,304.560976,457.501352,0,Benign,attack,train,4,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.3,55357,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,4,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,51598,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,4,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,48768,53,UDP,0.554795,0.001,4000.0,292000.0,0.0,0.0,4,292,73.0,0.0,0,Benign,attack,train,4,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,14113,12079,TCP,0.914239,0.073,1369.863014,489095.890411,1.0,2.0,100,35704,357.04,501.414347,0,Benign,attack,train,4,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,2059,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,attack,train,4,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,14802,21,TCP,0.580273,0.014,4857.142857,309214.285714,0.0,0.0,68,4329,63.661765,0.0,0,Benign,attack,train,4,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,13472,41071,TCP,0.908259,0.015,6000.0,2010000.0,0.0,0.0,90,30150,335.0,468.923714,0,Benign,attack,train,4,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,39990,80,TCP,0.865509,1.049,28.598665,11199.237369,81.4,266.940892,30,11748,391.6,466.754754,0,Benign,attack,train,4,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,62823,21,TCP,0.577641,0.536,141.791045,9095.149254,12.0,41.985586,76,4875,64.144737,0.0,0,Benign,attack,train,4,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,47742,21,TCP,0.955446,0.043,93.023256,4697.674419,43.5,64.286468,4,202,50.5,0.0,0,Benign,attack,train,4,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,45355,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,3602,22,TCP,0.539654,1.377,146.695715,23057.371097,13.0,29.0,202,31750,157.178218,232.348481,0,Benign,attack,train,4,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.8,36630,8051,TCP,0.034602,0.223,89.686099,41470.852018,35.6,62.037408,20,9248,462.4,552.200371,0,Benign,attack,train,4,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,54244,30819,TCP,0.900951,0.014,5857.142857,1833142.857143,0.0,0.0,82,25664,312.97561,477.53494,0,Benign,attack,train,4,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,22377,20343,TCP,0.898862,0.012,6833.333333,2094500.0,0.0,0.0,82,25134,306.512195,458.595034,0,Benign,attack,train,4,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,53782,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,49492,21,TCP,0.580273,1.106,61.482821,3914.104882,29.485294,81.51777,68,4329,63.661765,0.0,0,Benign,attack,train,4,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,63287,21,TCP,0.642466,0.05,240.0,14600.0,8.25,10.532687,12,730,60.833333,0.0,0,Benign,attack,train,4,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,26691,21,TCP,0.955446,0.001,4000.0,202000.0,0.0,0.0,4,202,50.5,0.0,0,Benign,attack,train,4,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,42964,42595,TCP,0.899323,0.088,977.272727,298659.090909,1.0,3.0,86,26282,305.604651,468.918759,0,Benign,attack,train,4,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,12166,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,21743,63656,TCP,0.916779,0.018,5444.444444,1974666.666667,0.0,0.0,98,35544,362.693878,501.301285,0,Benign,attack,train,4,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,40930,21,TCP,0.588423,0.189,211.640212,13253.968254,8.0,14.483611,40,2505,62.625,0.0,0,Benign,attack,train,4,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,33119,30067,UDP,0.365385,0.103,77.669903,8077.669903,17.5,31.831588,8,832,104.0,55.425626,0,Benign,attack,train,4,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,2283,6881,TCP,0.976408,2.69,248.327138,208721.933086,8.934132,125.257107,668,561462,840.511976,582.902533,0,Benign,attack,train,4,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,54089,143,TCP,0.653221,0.032,7750.0,703437.5,0.0,0.0,248,22510,90.766129,121.082192,0,Benign,attack,train,4,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,16238,80,TCP,0.857914,1.004,31.87251,11804.780876,68.6875,253.081069,32,11852,370.375,457.924048,0,Benign,attack,train,4,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,56153,24453,TCP,0.944619,0.038,4473.684211,2310315.789474,0.0,0.0,170,87792,516.423529,575.850958,0,Benign,attack,train,4,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,37830,14191,TCP,0.914134,0.015,6266.666667,2215866.666667,0.0,0.0,94,33238,353.595745,495.831965,0,Benign,attack,train,4,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,32623,5190,TCP,0.546778,0.006,7666.666667,755333.333333,0.0,0.0,46,4532,98.521739,93.869233,0,Benign,attack,train,4,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,59555,2046,TCP,0.402299,0.342,169.590643,22385.964912,11.517241,18.530721,58,7656,132.0,141.688946,0,Benign,attack,train,4,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,30084,53,UDP,0.549383,0.001,4000.0,324000.0,0.0,0.0,4,324,81.0,0.0,0,Benign,attack,train,4,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,18501,80,TCP,0.865509,1.004,29.880478,11701.195219,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,attack,train,4,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,25212,111,UDP,0.348624,0.475,16.842105,1835.789474,143.5,203.637546,8,872,109.0,64.0,0,Benign,attack,train,4,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,52692,80,TCP,0.865509,1.3,23.076923,9036.923077,100.6,287.326365,30,11748,391.6,466.754754,0,Benign,attack,train,4,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,31011,28811,TCP,0.893355,0.018,4555.555556,1324222.222222,0.0,0.0,82,23836,290.682927,452.555405,0,Benign,attack,train,4,128,0,,,NF-UNSW-NB15-v3-Benign
