dataset,dataset_id,split,kind,window_id,src_ip,flow_count,window_flow_count,flow_fraction,label_available,unique_dst_ip_count,top_dst_ip_share,window_unique_dst_ip_count,unique_dst_ip_ratio_to_window,unique_dst_port_count,top_dst_port_share,window_unique_dst_port_count,unique_dst_port_ratio_to_window,unique_src_port_count,total_packets_mean,total_packets_sum,total_packets_std,window_total_packets_mean,window_total_packets_sum,total_packets_mean_ratio_to_window,total_packets_sum_fraction_of_window,total_bytes_mean,total_bytes_sum,total_bytes_std,window_total_bytes_mean,window_total_bytes_sum,total_bytes_mean_ratio_to_window,total_bytes_sum_fraction_of_window,packets_per_second_mean,packets_per_second_std,window_packets_per_second_mean,window_packets_per_second_sum,packets_per_second_mean_ratio_to_window,duration_mean,duration_std,window_duration_mean,window_duration_sum,duration_mean_ratio_to_window,packet_size_avg_mean,packet_size_avg_std,window_packet_size_avg_mean,window_packet_size_avg_sum,packet_size_avg_mean_ratio_to_window,packet_size_std_mean,packet_size_std_std,window_packet_size_std_mean,window_packet_size_std_sum,packet_size_std_mean_ratio_to_window,outbound_byte_ratio_mean,outbound_byte_ratio_std,window_outbound_byte_ratio_mean,window_outbound_byte_ratio_sum,outbound_byte_ratio_mean_ratio_to_window,flow_count_rank_desc,flow_count_rank_pct,total_packets_sum_rank_desc,total_packets_sum_rank_pct,total_bytes_sum_rank_desc,total_bytes_sum_rank_pct,packets_per_second_mean_rank_desc,packets_per_second_mean_rank_pct,preserved_by_label_for_eval,q_z_0,q_z_1,q_z_2,q_z_3,q_z_4,q_z_5,q_zz_0_1,q_zz_1_2,q_zz_2_3,q_zz_3_4,q_zz_4_5,q_zz_5_0,q_measurement_entropy,q_linear_entropy,q_benign_z_l2,q_benign_z_mean_abs,q_benign_z_cosine_distance
attack_train_01_clean,attack_train_01_clean,train,attack,0,10.40.85.1,4,6666,0.0006000600060006,0,2,0.75,30,0.0666666666666666,1,1.0,1981,0.000504795557799,1,2.325866587491417,9.303466349965667,0.6263814842476841,3.4613623755043084,23073.44159511172,0.6719511958503178,0.000403211038614,6.438707688121688,25.75483075248675,0.5726519080903104,8.400749627016214,55999.39701369009,0.7664444215091545,0.0004599126441699,0.9082669986279058,1.6108366700617265,6.380851461112961,42534.755839779,0.1423426017927526,3.6234490709203504,2.3448592500742502,0.3020264347533943,2013.3082140661263,11.997125595575469,4.252949544854762,0.1571245499182515,5.023619963318168,33487.45067547891,0.8465906210878325,0.0,0.0,3.4907280390068216,23269.193108019477,0.0,0.0,0.0,0.6032677590759076,4021.382882,0.0,30.0,0.0975609756097561,73.0,0.1219512195121951,76.0,0.0853658536585365,79.0,0.0365853658536585,0,-0.02226274675708001,0.2907966483974215,0.2243731393958646,0.6732691095750514,0.5394902951831396,-0.04242313190280855,-0.02548791116586072,0.7715808989972323,0.25918355797308634,0.8012996400854491,0.012911633182577896,0.5247784818924723,0.6309850738670354,0.8743020728835385,0.893800897016352,0.2786502650098646,0.5531715985794057
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.13,3,6666,0.0004500450045004,0,2,0.6666666666666666,30,0.0666666666666666,3,0.3333333333333333,1981,0.0015143866733972,3,4.664536905727986,13.99361071718396,2.984016094702022,3.4613623755043084,23073.44159511172,1.3476014354169952,0.000606481294067,9.583316152362713,28.749948457088134,3.509908109264429,8.400749627016214,55999.39701369009,1.1407691667828606,0.0005133974647987,2.9852890538251287,2.3522907146503185,6.380851461112961,42534.755839779,0.4678512063818562,3.199568887961154,2.755486715598735,0.3020264347533943,2013.3082140661263,10.593671678353632,5.003755415716776,0.7995487797092012,5.023619963318168,33487.45067547891,0.9960457702321353,3.071206391773618,2.694665208621364,3.4907280390068216,23269.193108019477,0.8798182950532676,0.5733316666666667,0.5057272941362106,0.6032677590759076,4021.382882,0.9503767738970548,31.0,0.0853658536585365,71.0,0.1463414634146341,75.0,0.0975609756097561,77.0,0.0609756097560975,0,-0.012045045466750781,-0.764132162512849,0.16499194863454097,-0.19632750295928617,-0.04724306064721183,-0.025684688828010616,0.012376224796652246,-0.21592069635174743,0.3595951359447702,0.24063394040624458,0.052344723687472866,0.4689582010281105,0.8224373414722403,0.953043826599656,0.8777929753016082,0.2189019904712518,1.5690105753011356
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.6,3,6666,0.0004500450045004,0,3,0.3333333333333333,25,0.12,3,0.3333333333333333,2121,0.0014144271570014,2,4.537585898765933,13.612757696297798,1.309803951534864,3.5516596269848195,23675.363073480807,1.277595934106477,0.0005749756679147,8.858333799243725,26.57500139773117,1.588771741989787,8.522486372628636,56810.89415994249,1.039407211925116,0.0004677800233686,4.605818163838147,0.6506788608563892,6.849434224224528,45658.328538680704,0.6724377536977667,0.742752641134312,0.5377566344950311,0.2449184388795906,1632.6263135713514,3.0326530110681937,4.353388051501278,0.254087664377193,5.050494366879425,33666.595449618246,0.8619726575779012,3.1224959422667347,2.714899558714834,3.5137971779663517,23422.971988323698,0.8886386390901234,0.36435,0.0346593529512598,0.6425853457845784,4283.473915,0.5670063943881868,16.0,0.4259259259259259,12.0,0.5925925925925926,16.0,0.4444444444444444,22.0,0.1481481481481481,0,-0.0391574723353747,-0.4228327614712727,0.05556028822297038,0.12152607480803228,-0.029176856621258795,-0.16978543706216132,-0.05269238334817043,-0.1314001498598285,-0.05472454547811132,-0.2400872131132989,0.0725844304344797,0.23062915767645287,0.8795881584408546,0.9685856171781231,0.5035281281397421,0.12365522502815164,1.1165690353834066
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.7,3,6666,0.0004500450045004,0,3,0.3333333333333333,25,0.12,3,0.3333333333333333,2121,0.0014144271570014,3,2.757438382652007,8.272315147956022,1.9774336155635492,3.5516596269848195,23675.363073480807,0.7763802481807451,0.0003494060522865,8.178506298883834,24.535518896651503,3.425034758479925,8.522486372628636,56810.89415994249,0.9596385305056572,0.0004318805267802,5.7028026489389525,2.448020258662792,6.849434224224528,45658.328538680704,0.8325947023142055,0.2638110294968009,0.4004072005005921,0.2449184388795906,1632.6263135713514,1.0771382942976313,5.674590919094008,1.1048904994450384,5.050494366879425,33666.595449618246,1.1235713787361763,4.192425761187999,3.632485918810136,3.5137971779663517,23422.971988323698,1.1931325426171613,0.0451233333333333,0.049727592112763,0.6425853457845784,4283.473915,0.070221541199697,16.0,0.4259259259259259,15.0,0.4814814814814814,17.0,0.4074074074074074,21.0,0.1851851851851851,0,-0.02191586119889699,-0.1512456519948243,0.016561153194020073,-0.4758971300628115,-0.19088499526464742,-0.207762804128367,0.08496362413193095,-0.10949837549436889,-0.07882146986747637,0.4011055818711353,0.009251754429580452,0.10548500868979539,0.8832126230300036,0.9658629616975484,0.6036431544560079,0.17599932545482333,1.1655594789888155
attack_train_01_clean,attack_train_01_clean,train,attack,0,10.40.182.1,2,6666,0.0003000300030003,0,1,1.0,30,0.0333333333333333,1,1.0,1981,0.000504795557799,1,2.639057329615259,5.278114659230518,0.0,3.4613623755043084,23073.44159511172,0.7624331241050014,0.0002287528125127,6.725033642166843,13.450067284333686,0.0,8.400749627016214,55999.39701369009,0.8005278029641084,0.0002401823591251,0.1028489643516189,0.0,6.380851461112961,42534.755839779,0.0161183762039305,4.7958731868099616,0.0,0.3020264347533943,2013.3082140661263,15.878984866757804,4.174387269895637,0.0,5.023619963318168,33487.45067547891,0.830952042625931,0.0,0.0,3.4907280390068216,23269.193108019477,0.0,0.0,0.0,0.6032677590759076,4021.382882,0.0,32.0,0.073170731707317,76.0,0.0853658536585365,77.0,0.073170731707317,81.0,0.0121951219512195,0,-0.03160899894759983,0.1687835394517782,0.14923690661627292,0.8681394765470564,0.2437500091478953,-0.20539253282386238,-0.13933893731102315,0.8841911189977749,0.12855494427250502,0.2807728662649789,-0.14864848346274062,0.15389556043260122,0.6972943129655401,0.9153061787642949,0.8891616951649358,0.24473594860639905,0.4040589302814567
attack_train_01_clean,attack_train_01_clean,train,attack,0,10.40.182.1,2,6666,0.0003000300030003,0,1,1.0,25,0.04,1,1.0,2121,0.0004714757190004,1,2.639057329615259,5.278114659230518,0.0,3.5516596269848195,23675.363073480807,0.74304905502887,0.0002229370102096,6.725033642166843,13.450067284333686,0.0,8.522486372628636,56810.89415994249,0.7890929182081643,0.0002367515506175,0.1028489643516189,0.0,6.849434224224528,45658.328538680704,0.015015687571372,4.7958731868099616,0.0,0.2449184388795906,1632.6263135713514,19.581511333933328,4.174387269895637,0.0,5.050494366879425,33666.595449618246,0.8265304278469846,0.0,0.0,3.5137971779663517,23422.971988323698,0.0,0.0,0.0,0.6425853457845784,4283.473915,0.0,17.0,0.3148148148148148,20.0,0.2962962962962963,21.0,0.2592592592592592,24.0,0.0555555555555555,0,0.3838556052653137,0.7229044509121025,0.03721248381630134,0.22414851376774966,-0.027754144356976887,0.7666965201919536,0.2832661147222997,0.051476351776987506,0.32034142958689416,-0.12382033630494738,-0.04358844505431312,0.5006617288013905,0.7827770657137815,0.938828278914879,1.158355027986075,0.35346700212999,1.071384966582413
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.0,2,6666,0.0003000300030003,0,2,0.5,25,0.08,2,0.5,2121,0.0009429514380009,2,2.888826161611328,5.777652323222656,0.07864840082822,3.5516596269848195,23675.363073480807,0.8133735957304548,0.0002440364823673,8.329637055575908,16.659274111151817,0.5715092635808994,8.522486372628636,56810.89415994249,0.9773717071966116,0.0002932408362426,6.2686022746493375,1.3651366275549817,6.849434224224528,45658.328538680704,0.9152000106051168,0.0449386332013373,0.0452865236012252,0.2449184388795906,1632.6263135713514,0.1834840749717112,5.502227121835114,0.4863345688955899,5.050494366879425,33666.595449618246,1.089443274685762,5.831808176446605,0.546911611393319,3.5137971779663517,23422.971988323698,1.6596883317613194,0.1494785,0.1148051498866666,0.6425853457845784,4283.473915,0.2326204619831332,17.0,0.3148148148148148,18.0,0.3703703703703703,20.0,0.2962962962962963,18.0,0.2962962962962963,0,0.4284169823076522,0.4121891950523088,-0.036624902936862436,-0.24333045925041752,-0.15198430778120348,-0.7965087327552838,0.07078229088966848,-0.08885459244562341,0.30247051066171093,0.6246004230189388,0.17663340823246362,-0.5378685313664697,0.6969089029073824,0.9060911682883773,0.9639262927859323,0.3295976177402838,0.34177523884762073
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.5,2,6666,0.0003000300030003,0,2,0.5,25,0.08,2,0.5,2121,0.0009429514380009,2,3.7941618386676113,7.5883236773352225,0.8135772829586815,3.5516596269848195,23675.363073480807,1.0682785618983044,0.0003205156201315,8.535685818835592,17.071371637671184,0.3245062965149182,8.522486372628636,56810.89415994249,1.001548778798796,0.0003004946831079,7.7325284012235,0.2212269274774778,6.849434224224528,45658.328538680704,1.1289295068891552,0.0240902272623765,0.0213977383522121,0.2449184388795906,1632.6263135713514,0.0983602025742946,4.777109892235384,0.5044865175993207,5.050494366879425,33666.595449618246,0.9458697595156492,5.277078627087741,0.7554662511523713,3.5137971779663517,23422.971988323698,1.501816513536478,0.2307175,0.1655782452029855,0.6425853457845784,4283.473915,0.359045691772352,17.0,0.3148148148148148,16.0,0.4444444444444444,19.0,0.3333333333333333,2.0,0.9629629629629628,0,-0.6249182154547552,0.23620127117280484,0.06378072314087693,-0.8445452969805378,-0.7764995702907884,-0.917643814282796,-0.15149249332710843,0.27002701054142525,-0.06864220784888742,0.919429156810144,0.7369734045925729,0.6810030272401207,0.5668694191760855,0.8440719403471193,1.575961137003992,0.5546635262032242,0.6252725062961226
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.8,2,6666,0.0003000300030003,0,2,0.5,25,0.08,2,0.5,2121,0.0009429514380009,2,4.179918690320015,8.35983738064003,0.4365927291689758,3.5516596269848195,23675.363073480807,1.1768916870754746,0.0003531028164042,9.46403875795956,18.92807751591912,1.1742324814112075,8.522486372628636,56810.89415994249,1.1104786026240974,0.000333176898477,6.022511272908334,2.533361085058275,6.849434224224528,45658.328538680704,0.8792713493923922,0.4254304668335759,0.5750315559280678,0.2449184388795906,1632.6263135713514,1.7370291464365015,5.308757516318867,1.6079552703544646,5.050494366879425,33666.595449618246,1.0511362117603975,3.19853228222441,4.523407733209929,3.5137971779663517,23422.971988323698,0.9102780041719984,0.231472,0.2726264337000358,0.6425853457845784,4283.473915,0.3602198548698295,17.0,0.3148148148148148,13.0,0.5555555555555556,18.0,0.3703703703703703,19.0,0.2592592592592592,0,0.0010673103264702277,0.39439800290561694,0.0138127933347408,0.12246425571291786,0.009175776033923479,-0.3487080633671549,-0.09402916917247961,0.03502247281421039,0.07653045931586192,0.07492615686517849,0.030925591727164928,-0.003060756083940616,0.9369617065115421,0.9759115474172538,0.4331670862165663,0.11836263350758858,0.04475211928395961
attack_train_01_clean,attack_train_01_clean,train,attack,0,10.40.85.1,1,6666,0.0001500150015001,0,1,1.0,25,0.04,1,1.0,2121,0.0004714757190004,1,2.639057329615259,2.639057329615259,0.0,3.5516596269848195,23675.363073480807,0.74304905502887,0.0001114685051048,6.725033642166843,6.725033642166843,0.0,8.522486372628636,56810.89415994249,0.7890929182081643,0.0001183757753087,0.1028489643516189,0.0,6.849434224224528,45658.328538680704,0.015015687571372,4.7958731868099616,0.0,0.2449184388795906,1632.6263135713514,19.581511333933328,4.174387269895637,0.0,5.050494366879425,33666.595449618246,0.8265304278469846,0.0,0.0,3.5137971779663517,23422.971988323698,0.0,0.0,0.0,0.6425853457845784,4283.473915,0.0,18.0,0.1296296296296296,25.0,0.1111111111111111,26.0,0.074074074074074,24.0,0.0555555555555555,0,0.18121221687333572,0.4767184010033883,0.07045870422817084,0.26646589745485433,-0.1107159689880455,0.5360778524609814,0.13604446556751268,0.14779942221628245,0.4058343903091115,-0.415497705505837,-0.07647862344947694,0.3380333957865296,0.7822299801986846,0.9384155484082464,0.8066575010232718,0.26664655591305303,1.0109675030812364
attack_train_01_clean,attack_train_01_clean,train,attack,0,10.40.85.10,1,6666,0.0001500150015001,0,1,1.0,30,0.0333333333333333,1,1.0,1981,0.000504795557799,1,1.6094379124341005,1.6094379124341005,0.0,3.4613623755043084,23073.44159511172,0.4649723830778079,6.975283274494568e-05,5.594711379601839,5.594711379601839,0.0,8.400749627016214,55999.39701369009,0.665977636282558,9.990663610599428e-05,0.5877866649021191,0.0,6.380851461112961,42534.755839779,0.0921172775270333,1.791759469228055,0.0,0.3020264347533943,2013.3082140661263,5.932459093161938,4.219507705176107,0.0,5.023619963318168,33487.45067547891,0.8399337003966091,0.0,0.0,3.4907280390068216,23269.193108019477,0.0,0.0,0.0,0.6032677590759076,4021.382882,0.0,33.0,0.0365853658536585,82.0,0.0121951219512195,82.0,0.0121951219512195,80.0,0.024390243902439,0,0.17877328105424284,-0.1339079005149798,-0.06998382869686941,0.11534627815901824,0.009465183621345017,0.22201522358845127,-0.019649031455125733,0.5226265845982742,-0.03753560023640325,0.08205885592854664,-0.024375335812700828,0.8052298313814477,0.8499227680667122,0.9606978331850061,0.42295985399212827,0.14418323828968663,1.6195968075414402
attack_train_01_clean,attack_train_01_clean,train,attack,0,10.40.85.10,1,6666,0.0001500150015001,0,1,1.0,25,0.04,1,1.0,2121,0.0004714757190004,1,1.0986122886681096,1.0986122886681096,0.0,3.5516596269848195,23675.363073480807,0.3093236413537679,4.6403186521717365e-05,5.1298987149230735,5.1298987149230735,0.0,8.522486372628636,56810.89415994249,0.6019251296662187,9.02977992298558e-05,7.601402334583733,0.0,6.849434224224528,45658.328538680704,1.1097854342041429,0.0009995003330835,0.0,0.2449184388795906,1632.6263135713514,0.0040809517554326,4.442651256490317,0.0,5.050494366879425,33666.595449618246,0.8796468095528874,0.0,0.0,3.5137971779663517,23422.971988323698,0.0,0.0,0.0,0.6425853457845784,4283.473915,0.0,18.0,0.1296296296296296,27.0,0.037037037037037,27.0,0.037037037037037,3.0,0.925925925925926,0,0.09743598328788672,-0.05120301812477235,-0.03504106515449218,0.6466262277226019,0.1352579997590832,-0.8622969848606633,-0.696169337459395,0.6843554625843251,-0.01739449787771241,0.20917493593703684,-0.10572050146833578,-0.11299585293532163,0.6731960075461451,0.9054002909209409,1.0108986596033356,0.3001400764105338,0.2596854444572516
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.0,1,6666,0.0001500150015001,0,1,1.0,30,0.0333333333333333,1,1.0,1981,0.000504795557799,1,2.5649493574615367,2.5649493574615367,0.0,3.4613623755043084,23073.44159511172,0.741023065257024,0.0001111645762461,8.669914278433902,8.669914278433902,0.0,8.400749627016214,55999.39701369009,1.0320405515422186,0.0001548215648878,7.783640596221253,0.0,6.380851461112961,42534.755839779,1.219843565338789,0.004987541511039,0.0,0.3020264347533943,2013.3082140661263,0.0165135926433437,6.186894259169275,0.0,5.023619963318168,33487.45067547891,1.2315609668615832,6.343955032398292,0.0,3.4907280390068216,23269.193108019477,1.8173730412419264,0.035714,0.0,0.6032677590759076,4021.382882,0.0592009094845498,33.0,0.0365853658536585,79.0,0.048780487804878,79.0,0.048780487804878,3.0,0.975609756097561,0,0.09146698523848562,-0.17296335345420857,-0.07619124640293617,-0.9859948311118849,-0.24282000923986935,0.7770041008938022,0.19627512739739236,0.44050514101015903,0.07380253299780143,0.24626904886108425,-0.09010691383417231,0.11771750642405801,0.7102382379704294,0.9320206625297992,1.3872843443726015,0.4241560497062096,1.7872235411616528
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.1,1,6666,0.0001500150015001,0,1,1.0,25,0.04,1,1.0,2121,0.0004714757190004,1,3.1780538303479458,3.1780538303479458,0.0,3.5516596269848195,23675.363073480807,0.8948081077932442,0.0001342346396329,8.819813136232225,8.819813136232225,0.0,8.522486372628636,56810.89415994249,1.0348873263744374,0.0001552486238185,6.786282753646419,0.0,6.849434224224528,45658.328538680704,0.9907800456927144,0.0256677467485777,0.0,0.2449184388795906,1632.6263135713514,0.1048012018449813,5.6875647182252,0.0,5.050494366879425,33666.595449618246,1.1261401963981212,6.122518662250377,0.0,3.5137971779663517,23422.971988323698,1.7424223289387044,0.103458,0.0,0.6425853457845784,4283.473915,0.1610027378910745,18.0,0.1296296296296296,24.0,0.1481481481481481,23.0,0.1851851851851851,15.0,0.4074074074074074,0,0.11680406260911702,0.1527316577542204,-0.05903686151883117,-0.3856729707557631,-0.305734130831436,-0.19860272155776756,0.031095320879141783,-0.38653978086085256,0.09955068851488863,0.7927289543581985,0.14031249173769803,-0.5881292144082841,0.7674129419665303,0.9324519937022212,0.5597512570244851,0.18785225523085167,0.8316067170629544
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.3,1,6666,0.0001500150015001,0,1,1.0,25,0.04,1,1.0,2121,0.0004714757190004,1,3.49650756146648,3.49650756146648,0.0,3.5516596269848195,23675.363073480807,0.9844714664943384,0.000147685488523,7.99799931797973,7.99799931797973,0.0,8.522486372628636,56810.89415994249,0.9384584460782028,0.0001407828451962,8.176547815027241,0.0,6.849434224224528,45658.328538680704,1.193755213548746,0.0089597413714719,0.0,0.2449184388795906,1632.6263135713514,0.0365825513687713,4.542629667513193,0.0,5.050494366879425,33666.595449618246,0.8994425768105492,4.4126309460055175,0.0,3.5137971779663517,23422.971988323698,1.2558012664121314,0.421654,0.0,0.6425853457845784,4283.473915,0.6561836536828777,18.0,0.1296296296296296,23.0,0.1851851851851851,25.0,0.1111111111111111,1.0,1.0,0,-0.36683325148487056,0.31764418937307004,-0.09226628366503835,-0.7536497450703463,-0.7018412081257,-0.4334250921590088,-0.16653688641323677,-0.29047055400932364,0.10846458770842798,0.9312564791754685,0.29929398221570036,0.8463590551658513,0.634575487576209,0.8798255165870335,1.1993681626311397,0.4258575874958718,0.7597687684022628
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.4,1,6666,0.0001500150015001,0,1,1.0,30,0.0333333333333333,1,1.0,1981,0.000504795557799,1,2.302585092994046,2.302585092994046,0.0,3.4613623755043084,23073.44159511172,0.6652250886209414,9.979374266740796e-05,6.293419278846481,6.293419278846481,0.0,8.400749627016214,55999.39701369009,0.7491497257110593,0.0001123836972263,6.062788034930888,0.0,6.380851461112961,42534.755839779,0.9501534508175816,0.0207825391825285,0.0,0.3020264347533943,2013.3082140661263,0.0688103317827047,4.110873864173311,0.0,5.023619963318168,33487.45067547891,0.8183090867124478,0.0,0.0,3.4907280390068216,23269.193108019477,0.0,0.418519,0.0,0.6032677590759076,4021.382882,0.6937533022502183,33.0,0.0365853658536585,81.0,0.024390243902439,81.0,0.024390243902439,18.0,0.7804878048780488,0,-0.10212012707104401,0.19045970533937295,-0.17338584032448429,-0.06247653907997493,-0.03229929469000645,-0.23963842854342843,0.04398027259897212,-0.9103544501212714,0.0153168215083299,0.5169827773055866,-0.0044294667468065246,0.4261425335316674,0.7901219985179797,0.9521765833898272,0.30983980746206163,0.11497761502425126,0.33998888197326027
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.4,1,6666,0.0001500150015001,0,1,1.0,25,0.04,1,1.0,2121,0.0004714757190004,1,3.9889840465642745,3.9889840465642745,0.0,3.5516596269848195,23675.363073480807,1.1231324128744626,0.0001684867106022,8.142354276849835,8.142354276849835,0.0,8.522486372628636,56810.89415994249,0.9553965733521548,0.0001433238183846,2.7665949831191696,0.0,6.849434224224528,45658.328538680704,0.4039158407178361,1.5164450455849356,0.0,0.2449184388795906,1632.6263135713514,6.191632824878759,4.187078532507108,0.0,5.050494366879425,33666.595449618246,0.8290433031596866,0.0,0.0,3.5137971779663517,23422.971988323698,0.0,0.431898,0.0,0.6425853457845784,4283.473915,0.6721255049361029,18.0,0.1296296296296296,22.0,0.2222222222222222,24.0,0.1481481481481481,23.0,0.1111111111111111,0,0.5248296067467373,-0.07737724171002569,-0.008367271247600139,0.04784315767864591,-0.02123286898361048,0.5887778385013991,-0.01998513645452521,0.10813607544911938,-0.05884205198917483,-0.4438015802850617,-0.01797216535583932,0.8913881814617424,0.7304438006238174,0.9244813080314076,0.8688953397151064,0.22984797658775938,1.6133078934897291
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.5,1,6666,0.0001500150015001,0,1,1.0,30,0.0333333333333333,1,1.0,1981,0.000504795557799,1,4.48863636973214,4.48863636973214,0.0,3.4613623755043084,23073.44159511172,1.2967831399271394,0.0001945369246815,10.358155438089856,10.358155438089856,0.0,8.400749627016214,55999.39701369009,1.2330037077618363,0.0001849690530695,7.888959461823889,0.0,6.380851461112961,42534.755839779,1.2363490217413524,0.0324671901375014,0.0,0.3020264347533943,2013.3082140661263,0.107497842577955,5.883575584843633,0.0,5.023619963318168,33487.45067547891,1.171182459621697,6.2264963404110265,0.0,3.4907280390068216,23269.193108019477,1.7837242749459743,0.083714,0.0,0.6032677590759076,4021.382882,0.1387675683650557,33.0,0.0365853658536585,78.0,0.0609756097560975,78.0,0.0609756097560975,2.0,0.9878048780487804,0,0.06004549568331263,-0.5387647670513068,-0.20713684931419293,0.0397014070295502,-0.006869252016154953,0.735800478397695,-0.06235946566296729,0.38446621230980976,0.08051626137177859,-0.1730228858398439,-0.005363247618423245,0.08160567632963447,0.8633462861533676,0.962047152282403,1.0410339199521097,0.28643676045692473,1.8928005528165168
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.6,1,6666,0.0001500150015001,0,1,1.0,30,0.0333333333333333,1,1.0,1981,0.000504795557799,1,2.3978952727983707,2.3978952727983707,0.0,3.4613623755043084,23073.44159511172,0.6927605412735803,0.0001039244736384,6.705639094860003,6.705639094860003,0.0,8.400749627016214,55999.39701369009,0.7982191343133408,0.0001197448446314,9.210440366976515,0.0,6.380851461112961,42534.755839779,1.4434500510015025,0.0009995003330835,0.0,0.3020264347533943,2013.3082140661263,0.0033093140800724,4.414009680526933,0.0,5.023619963318168,33487.45067547891,0.8786511943095752,3.955082494888593,0.0,3.4907280390068216,23269.193108019477,1.1330251026986018,0.127451,0.0,0.6032677590759076,4021.382882,0.2112677133537368,33.0,0.0365853658536585,80.0,0.0365853658536585,80.0,0.0365853658536585,1.0,1.0,0,0.489434733760903,0.7081955902670599,0.349703373480202,-0.4466110451791125,-0.31175299532584216,0.5401655152789584,0.34227076402574874,0.49379490395912956,-0.1621025891354927,0.6980413912531297,-0.37509753239990007,0.906082894810758,0.5896084206615849,0.841838998632912,1.2224862535634606,0.4819882408331921,1.1079724748472142
attack_train_01_clean,attack_train_01_clean,train,attack,0,149.171.126.9,1,6666,0.0001500150015001,0,1,1.0,25,0.04,1,1.0,2121,0.0004714757190004,1,2.4849066497880004,2.4849066497880004,0.0,3.5516596269848195,23675.363073480807,0.6996466189800854,0.0001049574885958,9.518192651217346,9.518192651217346,0.0,8.522486372628636,56810.89415994249,1.1168328390393891,0.0001675416800239,6.012265222756798,0.0,6.849434224224528,45658.328538680704,0.8777754520939995,0.0266419309464211,0.0,0.2449184388795906,1632.6263135713514,0.108778788025507,7.121032132529835,0.0,5.050494366879425,33666.595449618246,1.409967344826432,6.143674780486177,0.0,3.5137971779663517,23422.971988323698,1.748443199570755,0.007645,0.0,0.6425853457845784,4283.473915,0.0118972523263282,18.0,0.1296296296296296,26.0,0.074074074074074,22.0,0.2222222222222222,20.0,0.2222222222222222,0,-0.0580257076472076,0.35149093752318195,-0.061575114403999834,-0.18278312081560233,-0.11187277649258229,-0.3796627462746872,-0.07490604484120224,-0.1751826514728806,0.24932264904757778,0.6120520100181637,0.13299848562375205,0.1528348730987313,0.7860978252167565,0.9405226779983186,0.4908909500891428,0.17248269304240962,0.28143332776773977
attack_train_01_clean,attack_train_01_clean,train,attack,1,59.166.0.4,718,6666,0.1077107710771077,0,10,0.1155988857938718,21,0.4761904761904761,253,0.201949860724234,2113,0.1197349739706578,713,3.585473916166521,2574.370271807562,1.2549359063798031,3.542626049818816,23615.145248092223,1.012094944751478,0.1090135269024244,8.57028773656837,6153.466594856089,1.8970765549400612,8.518896790314495,56786.96600423642,1.006032582330649,0.108360545171528,6.852753042578974,1.9374430644710092,6.842879301547009,45614.63342411236,1.0014429219918777,0.2288113026385726,0.4159629725798971,0.2397523745338037,1598.1893286423356,0.9543651156051908,5.055092214802693,0.8032990641048879,5.054628216119659,33694.15168865365,1.0000917967975478,3.6848656623939737,2.754212831237505,3.572186827973956,23812.19739527439,1.031543376605508,0.6470175417827299,0.2415825513665582,0.6403459446444645,4268.546067,1.0104187387990249,1.0,1.0,2.0,0.9565217391304348,1.0,1.0,9.0,0.5652173913043478,0,-0.02483699827139013,0.5622641174732932,-0.5458573617601523,0.8568737987661694,-0.27647002574191804,0.05721688006539344,-0.009750764213911797,-0.9708201978335916,-0.4952671911309865,-0.3226496435531266,0.03178062586347078,-0.4340851553423395,0.6607155211656315,0.9082686061494428,1.1447400367424612,0.3812995990812484,0.5185028203414335
